zinc_id,smiles
ZINC000045390920,COc1ccc(C(=O)NCc2cccc(C(=O)Nc3ccc4c(c3)CNCC4)c2)cc1OC
ZINC000169329876,COc1ccc2c(c1)C[C@@H](C(=O)Nc1ccc(-c3cn[nH]c3)cc1O[C@H]1CCN(C)C1)CO2
ZINC000035322567,O=c1[nH]ccc2cc(O[C@H]3CCCNC3)ccc12
ZINC000252286763,C[C@@H](N)[C@@H]1CC[C@@H](C(=O)Nc2ccncc2)CC1
ZINC000043204023,NC1(C(=O)N[C@@H](CCO)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1
ZINC000013907839,C[C@@H](N)c1ccc(C(=O)Nc2ccnc3[nH]ccc23)cc1
ZINC000038224982,NC1(C(=O)NCc2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1
ZINC000000006486,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1
ZINC000043152493,O=C(Nc1ccc(-c2ccncc2)cc1)N[C@H](CO)c1ccccc1
ZINC000068243575,CN1CCN(Cc2ccc(-c3cnc4[nH]cc(-c5ccc6[nH]ccc6c5)c4c3)cc2)CC1
ZINC000095585229,NC1(C(=O)N[C@H](CCO)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1
ZINC000084635316,O=C(NCc1ccccc1)Nc1ccc(-c2ccncc2)cc1
ZINC000066099991,COc1ccc2c(c1)C[C@@H](c1nc(N(C)CCN(C)C)c3cc(-c4cn[nH]c4)ccc3n1)CO2
ZINC000066099993,COc1ccc2c(c1)C[C@H](c1nc(N(C)CCN(C)C)c3cc(-c4cn[nH]c4)ccc3n1)CO2
ZINC000013907838,C[C@@H](N)c1ccc(C(=O)Nc2ccncc2)cc1
ZINC000023247639,CCN1CCN(Cc2ccc(NC(=O)Nc3ccc(Oc4cc(NC)ncn4)cc3)cc2C(F)(F)F)CC1
ZINC000006745792,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)cc(OC)c1OC
ZINC000013815406,O=c1[nH]ccc2c(S(=O)(=O)N3CCCNCC3)cccc12
ZINC000003873287,NS(=O)(=O)c1ccc(Nc2nc(OCC3CCCCC3)c3nc[nH]c3n2)cc1
ZINC000006718813,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1
ZINC000018825344,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NC[C@H](O)CN1CCOCC1
ZINC000013983251,COc1ccc(F)c(F)c1C(=O)c1cnc(NC2CCN(S(C)(=O)=O)CC2)nc1N
ZINC000066099167,Nc1nc(-c2ccc3[nH]ncc3c2)cs1
ZINC000045254824,Cc1c[nH]c2ncnc(N3CCN(C(=O)Nc4cccc(OC(=O)N(C)C)c4)[C@@H](C)C3)c12
ZINC000096272772,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1
ZINC000021288966,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1
ZINC000043204048,COc1cc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)ccnc2cc1OCCCN1CCOCC1
ZINC000019862646,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1
ZINC000003816310,CN1CCN(c2ccc3nc(-c4c(N)c5c(F)cccc5[nH]c4=O)[nH]c3c2)CC1
ZINC000035902489,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
ZINC000053683345,COc1cc2/c(=N\c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1
ZINC000140247580,Cc1c[nH]c2ncnc(-c3ccc(NC(=O)N(CCO)c4ccccc4)cc3)c12
ZINC000003938668,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(S(=O)(=O)Cc4c(Cl)cccc4Cl)cc32)c(C)c1C(=O)N1CCC[C@@H]1CN1CCCC1
ZINC000016052569,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccccc4)c3)cc12
ZINC000003964325,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C
ZINC000055760827,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1
ZINC000043154472,C[C@@H](Oc1cc(-n2cnc3ccc(CN4CCN(C)CC4)cc32)sc1C(N)=O)c1ccccc1C(F)(F)F
ZINC000013986815,CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1
ZINC000100014909,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1
ZINC000043201999,O=C(c1ccc(/C=C/c2n[nH]c3ccccc23)cc1)N1CCNCC1
ZINC000003871640,O=C(N[C@@H]1CNCCC[C@H]1OC(=O)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)O)c(O)c1)c1ccc(O)cc1
ZINC000003820040,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)[nH]n1
ZINC000003812168,CN(C)C[C@@H]1CCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCO1
ZINC000003816287,CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1
ZINC000006718666,Nc1nc(N)c2nc(-c3cccc(O)c3)c(-c3cccc(O)c3)nc2n1
ZINC000072317687,O=C(NCc1cccc(O)c1)Nc1nc(-c2ccncc2)cs1
ZINC000058575197,NCCNc1nc(-c2ccncc2)cc2cnccc12
ZINC000000006486,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1
ZINC000001494900,Cn1cc(C2=C(c3cn(C4CCN(Cc5ccccn5)CC4)c4ccccc34)C(=O)NC2=O)c2ccccc21
ZINC000020149028,O=C(N[C@H](CO)c1ccc(F)c(Cl)c1)c1cc(-c2[nH]ncc2-c2cccc(Cl)c2)c[nH]1
ZINC000035880991,Cc1cnc(Nc2ccc(F)cc2Cl)nc1-c1c[nH]c(C(=O)N[C@H](CO)c2cccc(Cl)c2)c1
ZINC000014959283,O=C(N[C@@H](CO)c1ccc(F)c(Cl)c1)c1cc(-c2[nH]ncc2-c2cccc(Cl)c2)c[nH]1
ZINC000017175232,N=C1N=C(O)/C(=C2\CCNC(=O)c3[nH]c(Br)cc32)N1
ZINC000100452082,NC1=NC(=O)/C(=C2/CCNC(=O)c3[nH]c(Br)cc32)N1
ZINC000003938683,O=C(NOC[C@H](O)CO)c1ccc(F)c(F)c1Nc1ccc(I)cc1F
ZINC000101011645,Nc1nc(C2=C3C(=Nc4ccccc43)C(=O)NCC2)c(O)[nH]1
ZINC000001530968,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl
ZINC000003830942,Oc1c(I)cc(I)c2cccnc12
ZINC000028565323,Nc1[nH]nc2nnc(-c3c(-c4ccccc4)nn4ccccc34)cc12
ZINC000000608213,Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O
ZINC000003792789,CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)O)C(C)(C)CCC1
ZINC000005161616,Nc1ncnc2c1c(I)cn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
ZINC000013310237,O=C1CCNC(=O)c2[nH]c(Br)cc21
ZINC000012358651,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1
ZINC000000538492,O=C(Nc1ccc(Br)cc1)c1cc(Br)cc(Br)c1O
ZINC000000000526,CC(C)(Oc1ccc([C@@H]2CCCc3ccccc32)cc1)C(=O)O
ZINC000000967790,CC(C)(Oc1ccc([C@H]2CCCc3ccccc32)cc1)C(=O)O
ZINC000017836932,N=C1N=C(O)/C(=C2\CCNC(=O)c3[nH]ccc32)N1
ZINC000001081469,O=C(Nc1ccc(Cl)c(Cl)c1)c1cc(Cl)cc(Cl)c1O
ZINC000000800346,Cn1nc(-c2ccc3c(c2)OCO3)nc2c(=O)n(C)c(=O)nc1-2
ZINC000012404515,CSc1ccc(/C=C2/C(C)=C(CC(=O)O)c3cc(F)ccc32)cc1
ZINC000000968276,Cc1c(C)c2c(c(C)c1O)CC[C@](C)(COc1ccc(C[C@@H]3SC(=O)NC3=O)cc1)O2
ZINC000000968277,Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(COc1ccc(C[C@@H]3SC(=O)NC3=O)cc1)O2
ZINC000000968278,Cc1c(C)c2c(c(C)c1O)CC[C@](C)(COc1ccc(C[C@H]3SC(=O)NC3=O)cc1)O2
ZINC000000968279,Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(COc1ccc(C[C@H]3SC(=O)NC3=O)cc1)O2
ZINC000013472189,Nc1ncc([C@@H]2CCNC(=O)c3[nH]c(Br)c(Br)c32)[nH]1
ZINC000013472190,Nc1ncc([C@H]2CCNC(=O)c3[nH]c(Br)c(Br)c32)[nH]1
ZINC000000608205,CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1
ZINC000005224254,CCCCCC[C@H]1C(=O)O[C@H](C)[C@H](NC(=O)c2cccc(NC=O)c2O)C(=O)O[C@@H](C)[C@@H]1OC(=O)CC(C)C
ZINC000020149026,CN(C)C(=O)c1cc(-c2n[nH]cc2-c2ccccc2)c[nH]1
ZINC000001420826,COc1cccc(-c2cc(=O)c3ccccc3o2)c1N
ZINC000058655676,CC(C)c1cnn2c(NCc3ccccc3)cc(N[C@@H](CO)[C@H](O)CO)nc12
ZINC000000001655,Cc1ccc(Cl)c(Nc2ccccc2C(=O)O)c1Cl
ZINC000014960000,CCOc1nc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)cc(N)c1Cl
ZINC000016052855,O=C1NCCc2[nH]c(-c3ccnc(-c4cnc5ccccc5c4)c3)cc21
ZINC000003869855,O=c1oc2ccccc2c(O)c1Cc1c(O)c2ccccc2oc1=O
ZINC000002170223,N=C(N)NCCNS(=O)(=O)c1cccc2cnccc12
ZINC000002349480,CCOc1ccc(/C=C2/SC(=O)N(CCN)C2=O)cc1
ZINC000005876711,O=C(CSc1nc2ccccc2o1)Nc1ccc(-n2cnnn2)cc1
ZINC000012563010,COc1ccc(/C=C2\SC(=O)N(CCN)C2=O)cc1
ZINC000013598663,CCOc1ccc(/C=C2\SC(=O)N(CCN)C2=O)cc1
ZINC000003805798,O=C(O)COC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl
ZINC000068243575,CN1CCN(Cc2ccc(-c3cnc4[nH]cc(-c5ccc6[nH]ccc6c5)c4c3)cc2)CC1
ZINC000001641925,Cn1cnc2c(NCc3ccccc3)nc(NCCO)nc21
ZINC000001639355,O=C1Cc2c([nH]c3ccc(Br)cc23)-c2ccccc2N1
ZINC000024044436,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1
ZINC000043204023,NC1(C(=O)N[C@@H](CCO)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1
ZINC000068250459,CC(C)NC[C@@H](C(=O)N1CCN(c2ncnc3c2[C@H](C)C[C@H]3O)CC1)c1ccc(Cl)cc1
ZINC000043178353,CCc1c[nH]c2ncnc(N3CC[C@](N)(CNC(=O)c4ccc(F)cc4F)C3)c12
ZINC000095585229,NC1(C(=O)N[C@H](CCO)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1
ZINC000016052239,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4c[nH]c5ccccc45)c3)cc12
ZINC000038224982,NC1(C(=O)NCc2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1
ZINC000036382821,NC1(c2ccc(-c3nc4ccn5c(=O)[nH]nc5c4cc3-c3ccccc3)cc2)CCC1
ZINC000016052569,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccccc4)c3)cc12
ZINC000002043204,O=S(=O)(NCCNC/C=C/c1ccc(Br)cc1)c1cccc2cnccc12
ZINC000013998530,CCn1c(-c2nonc2N)nc2cncc(CNC3CCNCC3)c21
ZINC000001494900,Cn1cc(C2=C(c3cn(C4CCN(Cc5ccccn5)CC4)c4ccccc34)C(=O)NC2=O)c2ccccc21
ZINC000035076001,CCn1c(-c2nonc2N)nc2cncc(C(=O)N3CC[C@H](N)C3)c21
ZINC000003812168,CN(C)C[C@@H]1CCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCO1
ZINC000014954335,CCn1c(-c2nonc2N)nc2cnc(Oc3cccc(NC(=O)c4ccc(OCCN5CCOCC5)cc4)c3)cc21
ZINC000020149028,O=C(N[C@H](CO)c1ccc(F)c(Cl)c1)c1cc(-c2[nH]ncc2-c2cccc(Cl)c2)c[nH]1
ZINC000004846183,O=c1[nH]c2ccccc2n1C1CCN(Cc2ccc(-c3nc4cc5nc[nH]c5cc4nc3-c3ccccc3)cc2)CC1
ZINC000036056301,CC(C)n1nc(-c2cc3cc(O)ccc3[nH]2)c2c(N)ncnc21
ZINC000003925808,O=C(O)c1ccc2nc(-c3ccccc3)c(-c3ccc(CN4CCC(n5c(=O)[nH]c6ccccc65)CC4)cc3)nc2c1
ZINC000019798821,O=C1COc2ccc(-c3cc(-c4ccccc4)cc(-c4ccc5oc(=O)[nH]c5c4)n3)cc2N1
ZINC000029049547,CCN(CC)CCNC(=O)c1ccc2nc(-c3ccccc3)c(-c3ccc(CN4CCC(n5c(=O)[nH]c6ccccc65)CC4)cc3)nc2c1
ZINC000084670255,N[C@@H]1CCCN(c2c(/C=C3\SC(=O)NC3=O)cccc2-c2ccccc2)C1
ZINC000084727591,CN1CCCN(C(=O)c2cccc(-c3ccc(/C=C4/C(=O)Nc5ccc(Cl)cc54)o3)c2)CC1
ZINC000068205235,CN1CCC(CNc2ccc3ncc(-c4cccc(OC(F)(F)F)c4)n3n2)CC1
ZINC000003797930,Cn1cc(C2=C(c3cn(CCCSC(=N)N)c4ccccc34)C(=O)NC2=O)c2ccccc21
ZINC000000585151,CN(C)CCCn1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)c2ccccc21
ZINC000002011710,Cn1cc(C2=C(c3cn(CCCN)c4ccccc34)C(=O)NC2=O)c2ccccc21
ZINC000001027467,O=C1NC(=O)/C(=C/c2ccc(F)cc2)S1
ZINC000084669822,Oc1nc(CN2CCCC2)nc2c1oc1ccc(Br)cc12
ZINC000100006818,CCn1c2cc(Cl)c(F)cc2c(=O)c2c(=O)o[nH]c21
ZINC000012576047,O=C1NC(=O)/C(=C/c2cccc(C(F)(F)F)c2)S1
ZINC000002560262,O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1c1c[nH]c2ccccc12
ZINC000100268669,O=c1o[nH]c2c1c(=O)c1cc(F)c(Cl)cc1n2Cc1ccccc1
ZINC000009087136,O=C1N=C(O)/C(=C/c2ccc(Cl)cc2)S1
ZINC000012382914,CC(C)c1ccc(/C=C2\SC(=O)NC2=O)cc1
ZINC000084668615,Oc1nc([C@@H]2CCCN2)nc2c1oc1ccc(Cl)cc12
ZINC000003973984,CN1CCN(c2nc(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c3ccccc3n2)CC1
ZINC000012409475,Cc1ccc(/C=C2\SC(=O)NC2=O)cc1
ZINC000034051487,O=C1NC(=O)/C(=C/c2cccc(OC(F)(F)F)c2)S1
ZINC000002567089,Nc1nccc(-c2ccc3noc(-c4ccc(Cl)cc4)c3c2)n1
ZINC000031780962,CC(=O)Nc1nc(C(=O)Nc2ccccc2N2CCCCC2)cs1
ZINC000012407294,O=C1NC(=O)/C(=C/c2cccc(F)c2)S1
ZINC000004105082,CCCOc1ccc(/C=C2\SC(=O)NC2=O)cc1
ZINC000001231863,CCOc1cc(/C=C2\SC(=O)NC2=O)ccc1O
ZINC000012343955,Cc1cccc(/C=C2\SC(=O)NC2=O)c1
ZINC000012408923,CCOc1ccc(/C=C2\SC(=O)NC2=O)cc1
ZINC000043154472,C[C@@H](Oc1cc(-n2cnc3ccc(CN4CCN(C)CC4)cc32)sc1C(N)=O)c1ccccc1C(F)(F)F
ZINC000221749526,CC(C)Oc1cnc(-c2c[nH]c3ccc(-c4nnc(N)s4)cc23)cn1
ZINC000034948948,C[C@@H](Oc1cc(-n2cnc3ccc(OC4CCN(C)CC4)cc32)sc1C(N)=O)c1ccccc1Cl
ZINC000000078789,FC(F)(F)c1ccc(-c2nnc3ccc(NC4CC4)nn23)cc1
ZINC000012576721,O=C1NC(=O)/C(=C/c2ccc(C(F)(F)F)cc2)S1
ZINC000059716256,C[C@@H](Oc1cc(-n2cnc3ccc(OC4CCN(C)CC4)cc32)sc1C(N)=O)c1ccccc1C(F)(F)F
ZINC000020860846,Fc1ccc(-c2nnc3ccc(N4CCOCC4)nn23)cc1
ZINC000005933571,O=C(O)c1ccc2ccc(/C=C/c3cc(O)cc(O)c3)nc2c1O
ZINC000005933574,O=C(O)c1ccc2ccc(/C=C/c3ccc(O)cc3O)nc2c1O
ZINC000004700972,Oc1ncnc2c1oc1ccc(Br)cc12
ZINC000021288966,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1
ZINC000012341773,CCc1ccc(/C=C2\SC(=O)NC2=O)cc1
ZINC000012408977,O=C1NC(=O)/C(=C/c2cccc(Cl)c2)S1
ZINC000012341826,COc1cccc(/C=C2\SC(=O)NC2=O)c1
ZINC000005933152,O=C(O)c1ccc2ccc(/C=C/c3ccc(O)cc3)nc2c1O
ZINC000000006014,O=c1cc(N2CCOCC2)oc2c(-c3ccccc3)cccc12
ZINC000001042222,O=C1NC(=O)/C(=C/c2ccccc2)S1
ZINC000012529699,COc1ccc(/C=C2\SC(=O)NC2=O)cc1OC
ZINC000014589172,Nc1nccc(-c2c[nH]c3ccc(Br)cc23)n1
ZINC000000009090,O=C(Nc1cc(Cl)cc2c1[nH]c1cnccc12)c1cccnc1
ZINC000034177219,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nc(-c2cccnc2)cs1
ZINC000066099167,Nc1nc(-c2ccc3[nH]ncc3c2)cs1
ZINC000005934038,O=C(O)c1ccc2ccc(/C=C/c3ccccc3)nc2c1O
ZINC000000090754,O=C(O)c1cccc(Nc2nc(-c3ccc(O)cc3O)cs2)c1
ZINC000005933151,Nc1ccc(/C=C/c2ccc3ccc(C(=O)O)c(O)c3n2)cc1
ZINC000000287294,Cc1ccc2[nH]c(=O)c(CC(=O)O)c(-c3ccccc3)c2c1
ZINC000000384360,Cc1cc(C)nc(SCC(=O)c2ccc(F)c(C)c2)n1
ZINC000001865441,COc1ccc(/C=C2\SC(=O)NC2=O)cc1
ZINC000002532865,COc1cc(Br)cc2cc(C(=O)O)oc12
ZINC000001530695,CSc1ccc2c(c1)N(CC[C@@H]1CCCCN1C)c1ccccc1S2
ZINC000001530697,CSc1ccc2c(c1)N(CC[C@H]1CCCCN1C)c1ccccc1S2
ZINC000029245745,O=C(O)c1cc2cc(-c3cccnc3)ccc2o1
ZINC000043202030,COc1cc2c(Oc3ccc(-c4cnc(Nc5ccc(F)cc5)n(C)c4=O)nc3)ccnc2cc1OCCCN1CCOCC1
ZINC000029042448,COc1ccccc1N1CCN(CCCNC(=O)c2nc(-c3cccnc3)no2)CC1
ZINC000000151407,O=C(O)c1cc2cc(Br)ccc2o1
ZINC000053524260,NCCCCN1c2ccccc2Sc2ccccc21
ZINC000001510406,NC(=O)c1ccc2cccc(O)c2n1
ZINC000016990429,COC(=O)c1ccc(/C=C2\SC(=O)NC2=O)cc1
ZINC000000600292,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC
ZINC000002391775,Cn1cnc2cc3c(Nc4cccc(Br)c4)ncnc3cc21
ZINC000001386782,COc1cc2ncnc(Nc3ccc(Br)cc3)c2cc1OC
ZINC000001488208,C=CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1
ZINC000021289037,CN(C)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1
ZINC000001488953,CCC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1
ZINC000003815072,Nc1ccc2c(Nc3cccc(Br)c3)ncnc2c1
ZINC000003976838,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1
ZINC000019632614,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1
ZINC000027439698,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1
ZINC000029544518,Nc1ccc2cncnc2c1
ZINC000021289041,Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1
ZINC000021289044,CNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1
ZINC000003815044,COc1cc2ncnc(Nc3cccc(C(F)(F)F)c3)c2cc1OC
ZINC000003815046,Nc1ccc2c(Nc3cccc(Cl)c3)ncnc2c1
ZINC000003815048,Nc1ccc2sc3c(Nc4cccc(Br)c4)ncnc3c2c1
ZINC000000116937,COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC
ZINC000000006271,Brc1cccc(Nc2ncnc3cc4[nH]ccc4cc23)c1
ZINC000002572485,CCOc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OCC
ZINC000003815069,CNc1ncc2ncnc(Nc3cccc(Br)c3)c2n1
ZINC000003815034,Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1
ZINC000029483194,Nc1ccc2ncncc2c1
ZINC000085537053,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@@H]12)C3(C)C
ZINC000003815075,COc1cc2ncnc(Nc3cccc(I)c3)c2cc1OC
ZINC000001550477,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
ZINC000000016978,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC
ZINC000018371391,CN(C)c1cc2c(Nc3ccc4c(cnn4Cc4ccccc4)c3)ncnc2cn1
ZINC000013803527,COc1ccc2[nH]c3ncnc(Nc4cccc(Br)c4)c3c2c1
ZINC000003815093,Brc1cccc(Nc2ncnc3ccc4cc[nH]c4c23)c1
ZINC000021289161,CNc1cc2ncnc(Nc3cccc(C)c3)c2cn1
ZINC000003815107,Brc1cccc(Nc2ncnc3c2sc2ccccc23)c1
ZINC000003818202,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC1CCN(S(C)(=O)=O)CC1
ZINC000003818203,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC1CCN(CC(N)=O)CC1
ZINC000022453679,CCN1CCN(Cc2ccc(-c3cc4c(N[C@H](C)c5ccccc5)ncnc4[nH]3)cc2)CC1
ZINC000034800078,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC1CCN(C)CC1
ZINC000034800125,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OCC1CCN(C)CC1
ZINC000003815112,Cc1cccc(Nc2ncnc3c2sc2ccc(N)cc23)c1
ZINC000052509385,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)c1
ZINC000003815118,COc1cc2c(Nc3cccc(Br)c3)ncnc2cn1
ZINC000021289028,CN(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1
ZINC000003815120,Nc1cccc2c1sc1c(Nc3cccc(Br)c3)ncnc12
ZINC000001494443,CN1CCC(Nc2ncc3ncnc(Nc4ccc(F)c(Cl)c4)c3n2)CC1
ZINC000034800131,COCCN1CCC(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)CC1
ZINC000000020362,CNc1ccc2ncnc(Nc3cccc(Br)c3)c2n1
ZINC000021289210,Cc1cccc(Nc2ncnc3cnc(N)cc23)c1
ZINC000055760827,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1
ZINC000000023255,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(O)cc3)cc12)c1ccccc1
ZINC000001386818,COc1cc2ncnc(Nc3cccc(F)c3)c2cc1OC
ZINC000001386812,COc1cc2ncnc(NCc3ccccc3)c2cc1OC
ZINC000003815141,Cc1cccc(Nc2ncnc3cnc(N(C)C)nc23)c1
ZINC000034587071,CNC(=O)CN1CCC(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)CC1
ZINC000064746555,CC(C)(O)CC(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21
ZINC000003815143,CNc1ncc2ncnc(Nc3cccc(C)c3)c2n1
ZINC000003815144,COc1ccc2ncnc(Nc3cccc(Br)c3)c2n1
ZINC000000005857,COc1cc2ncnc(Nc3cccc(C)c3)c2cc1OC
ZINC000053683345,COc1cc2/c(=N\c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1
ZINC000035328014,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1
ZINC000003815156,Clc1cccc(Nc2ncnc3[nH]c4ccccc4c23)c1
ZINC000072266312,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCC1
ZINC000026268853,Cc1cc(C(=O)NCCN2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21
ZINC000021289301,Nc1ccc2ncnc(Nc3cccc(Br)c3)c2n1
ZINC000003815169,COc1cccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1
ZINC000021289320,CNc1cc2c(Nc3ccccc3)ncnc2cn1
ZINC000003815179,Nc1ccc2sc3c(Nc4ccccc4)ncnc3c2c1
ZINC000000020363,CN(C)c1ccc2ncnc(Nc3cccc(Br)c3)c2n1
ZINC000003815332,COc1ccc2c(Nc3cccc(Br)c3)ncnc2c1
ZINC000003817105,COCC(=O)NC/C=C/c1ccc2ncnc(Nc3ccc(Oc4ccc(C)nc4)c(C)c3)c2c1
ZINC000021289330,Nc1cc2ncnc(Nc3cccc(Br)c3)c2cn1
ZINC000029483641,COc1ccc2cncnc2c1
ZINC000038145818,CS(=O)(=O)CCNCc1nc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)cs1
ZINC000001386814,COc1cc2ncnc(NCc3ccc(F)cc3)c2cc1OC
ZINC000003815196,CNc1ncc2ncnc(Nc3ccccc3)c2n1
ZINC000003815197,Fc1cc2ncnc(Nc3cccc(Br)c3)c2cn1
ZINC000021289032,CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1
ZINC000018710082,CC1(C)CNc2cc(NC(=O)c3cccnc3NCc3ccncc3)ccc21
ZINC000021289339,Nc1cc2ncnc(Nc3cccc(C(F)(F)F)c3)c2cn1
