,eMolecules SKU,predicted pKas,"pKas in [3,11]","pKa count in [3,11]",pKas closer than 1 unit,canonical isomeric SMILES
368,150042226,"[3.397, 5.941, 12.7]","[3.397, 5.941]",2.0,False,c1cc(cnc1)C(=O)NCc2ccc(cc2)n3ccnc3
369,129210643,"[0.199, 1.141, 13.113]",[],0.0,False,Cc1ccc(cc1)CNC(=O)c2ccc3cnn(c3c2)Cc4cccc(c4)Cl
370,166183541,"[-1.464, 3.34, 11.421, 14.399]",[3.34],1.0,False,c1cc(cnc1)C(=O)Nc2c(c3c(s2)CCCC3)C(=O)N
371,155299446,"[0.047, 0.754, 9.987]",[9.987],1.0,False,COc1ccc-2c(c1)Cc3c2nc(s3)NC(=O)c4cccs4
372,151335167,"[-2.126, -1.655, 0.821, 11.394]",[],0.0,False,CCCn1c(c(c(=O)n(c1=O)C)C(=O)CN2CCc3c2ccc(c3)S(=O)(=O)N(CC)CC)N
373,151975545,"[0.134, 1.606, 9.13]",[9.13],1.0,False,c1cc(cc(c1)C(F)(F)F)Cc2cnc(s2)NC(=O)c3cocn3
374,155231867,"[-1.464, 0.267, 0.438, 12.435, 14.498]",[],0.0,False,Cc1c(sc(c1C(=O)N)NC(=O)c2ccc(c(c2)OC)OC)C
375,146747005,"[-1.464, 0.324, 13.258, 14.195]",[],0.0,False,Cc1ccc(cc1)CC(=O)Nc2c(ccs2)C(=O)N
376,146101507,[7.172],[7.172],1.0,False,c1cc(cc(c1)C(F)(F)F)/C=C/2\C(=O)NC(=S)S2
377,139331520,"[-0.48, 9.119, 13.292]",[9.119],1.0,False,c1cc2c(cc1O)c3c(o2)C(=O)NCCC3
378,103864999,"[-0.292, 3.77, 10.897, 12.124, 15.543]","[3.77, 10.897]",2.0,False,c1cc2c(cc1Nc3c4c([nH]cn4)nc(n3)Nc5ccc6c(c5)OCCO6)OCCO2
379,163762454,[4.371],[4.371],1.0,False,c1ccc(cc1)c2cc(nc3c2cccc3)N4CCOCC4
380,127371713,"[-0.618, 3.836, 9.999, 11.932]","[3.836, 9.999]",2.0,False,c1cc(ccc1Nc2c3c([nH]cn3)ncn2)F
381,166349075,"[0.173, 2.089, 9.2]",[9.2],1.0,False,COc1ccc2c(c1)s/c(=N/C(=O)Cc3ccccc3OC)/[nH]2
382,163744876,"[2.128, 4.179, 14.538, 15.6]",[4.179],1.0,False,c1cc(cc(c1)C#N)CNc2ccc3c(c2)CCC(=O)N3
383,157443722,"[-0.618, 3.923, 9.999, 11.932]","[3.923, 9.999]",2.0,False,COC(=O)c1ccc(cc1)Nc2c3c([nH]cn3)ncn2
384,163670401,"[4.092, 8.862]","[4.092, 8.862]",2.0,False,c1cc2cnccc2c(c1)S(=O)(=O)N3CCCNCC3
385,129299084,"[0.084, 1.828, 9.805]",[9.805],1.0,False,Cc1ccc2c(c1)sc(n2)NC(=O)c3ccc(cc3)C(C)(C)C
386,103512718,[8.369],[8.369],1.0,False,CCCCc1c(c2ccccc2o1)C(=O)c3cc(c(c(c3)I)OCCN(CC)CC)I
387,150897295,"[0.173, 2.089, 9.2]",[9.2],1.0,False,COc1cccc(c1)CC(=O)Nc2nc3ccc(cc3s2)OC
388,166619792,"[0.037, 5.689, 14.829]",[5.689],1.0,False,c1ccc2c(c1)c(nnc2Nc3ccc(cc3)OC(F)(F)Cl)c4ccc(cc4)C(=O)N5CCOCC5
389,157443730,"[0.875, 3.984, 7.299, 9.598, 13.28]","[3.984, 7.299, 9.598]",3.0,False,c1cn(cn1)CCCNc2c3c([nH]cn3)ncn2
390,138370708,"[-0.583, -0.065, 4.452, 5.054, 13.008, 13.627]","[4.452, 5.054]",2.0,True,c1cnccc1NC(=O)C2CCC(CC2)C(=O)Nc3ccncc3
391,151154325,"[0.186, 1.836, 8.672, 14.128]",[8.672],1.0,False,c1ccc(cc1)C(=O)NCC(=O)Nc2nc3ccccc3s2
392,167009561,"[3.158, 7.89, 13.733]","[3.158, 7.89]",2.0,False,c1ccc(c(c1)/C=C\2/c3ccccc3NC2=O)O
393,152154779,"[-0.093, 0.148, 1.252, 8.564, 13.636]",[8.564],1.0,False,Cc1ccc(cc1NS(=O)(=O)C)C(=O)Nc2cccc(c2)c3ncco3
394,129272476,"[-0.953, 0.417, 0.658, 12.664, 13.341]",[],0.0,False,CNC(=O)c1cccn(c1=O)c2ccc(cc2)NC(=O)c3ccc(cc3)Br
395,166836893,[8.05],[8.05],1.0,False,c1ccc(c(c1)/C=C/2\C(=O)NC(=O)S2)F
396,100635295,"[-1.201, -0.63, 5.749, 6.351]","[5.749, 6.351]",2.0,True,c1ccc2c(c1)c(c(c(=O)o2)Cc3c(c4ccccc4oc3=O)O)O
397,127475824,"[-1.464, 0.631, 8.534, 13.66]",[8.534],1.0,False,c1cc(cc(c1)C(=O)N)Cc2[nH]c(=O)c3c(n2)ccs3
398,163662501,"[2.728, 5.965, 14.126]",[5.965],1.0,False,c1ccc2c(c1)ncn2c3ccc(cc3)N
399,103887527,"[1.012, 1.494, 7.773, 14.1]",[7.773],1.0,False,CN1CCN(CC1)c2c(cccc2Cl)NC(=O)c3ccc(o3)Br
400,163745223,"[-2.403, -1.464, 0.145, 13.194, 14.178, 16.233]",[],0.0,False,c1ccc2c(c1)c(c[nH]2)CC(=O)Nc3c(ccs3)C(=O)N
401,137536525,[],[],0.0,False,COc1ccc(cc1F)CSc2nnc(o2)c3ccc4c(c3)OCO4
402,100063163,"[2.05, 9.638]",[9.638],1.0,False,CN(C)CCCN1c2ccccc2Sc3c1cc(cc3)Cl
403,129299118,"[0.209, 2.176, 9.143]",[9.143],1.0,False,Cc1ccc2c(c1)sc(n2)NC(=O)Cc3ccccc3OC
404,151870749,"[-0.09, 1.256, 1.687, 4.788]",[4.788],1.0,False,Cn1cc(cn1)c2nc(cs2)COc3ccc4c(c3)cccn4
405,151934645,"[0.251, 5.226]",[5.226],1.0,False,c1cc(ccc1c2csc(n2)N3CCSCC3)F
406,172347064,"[-2.339, 0.861, 6.133, 14.235, 15.816]",[6.133],1.0,False,c1ccc-2c(c1)CCCc3c2nnc(c3)NCC4(CCOCC4)CO
407,100527231,"[0.171, 2.089, 9.2]",[9.2],1.0,False,COc1ccc(cc1)CC(=O)Nc2nc3ccc(cc3s2)OC
408,166574780,"[-2.522, 1.473, 3.112, 9.929, 15.008]","[3.112, 9.929]",2.0,False,COc1ccc(cc1OC)Nc2nc3c(c(n2)N4CCOCC4)nc[nH]3
409,146094538,"[-1.464, -0.996, 12.789, 14.459]",[],0.0,False,COc1ccc(cc1)OCC(=O)Nc2c(c3c(s2)CCCC3)C(=O)N
410,167016565,"[-1.464, 1.138, 13.547, 14.537]",[],0.0,False,CCC(=O)Nc1c(c2c(s1)CCCC2)C(=O)N
411,158828872,"[-2.536, -1.319, 4.952, 9.042, 12.833]","[4.952, 9.042]",2.0,False,Cc1ccnc(c1)NC(=O)COc2cc(c3c(=O)cc(oc3c2)c4ccccc4)O
412,103600837,"[-1.464, 0.334, 0.438, 12.435, 14.553]",[],0.0,False,COc1ccc(cc1OC)C(=O)Nc2c(c3c(s2)CCCC3)C(=O)N
413,166260423,"[1.921, 7.325]",[7.325],1.0,False,c12c(c(c(c(c1Cl)Cl)Cl)Cl)nc([nH]2)Cl
414,166641783,"[4.646, 9.82, 12.152]","[4.646, 9.82]",2.0,False,c1cc(ccc1c2[nH]c(c(n2)c3ccc(cc3)Br)c4ccc(cc4)Br)O
415,127367970,"[-0.128, 0.482, 2.303, 4.113, 11.752, 14.703]",[4.113],1.0,False,Cc1ccc(cc1)NC(=O)Nc2cc(nn2c3ccccc3)C(C)(C)C
416,167021264,[-1.175],[],0.0,False,CSc1ccc(cc1)c2cc(=O)c3ccccc3o2
417,150020820,"[3.158, 8.044, 13.733]","[3.158, 8.044]",2.0,False,c1ccc2c(c1)/C(=C/c3ccc(cc3)O)/C(=O)N2
418,166444494,"[-0.958, -0.945, 2.235, 3.417, 11.518, 14.004]",[3.417],1.0,False,CC(C)(C)c1cc(no1)NC(=O)Nc2cccc(c2Cl)Cl
419,163684056,"[-0.578, 5.135, 7.5, 10.189, 16.618]","[5.135, 7.5, 10.189]",3.0,False,Cc1ccc(cc1S(=O)(=O)N)Nc2nccc(n2)N(C)c3ccc4c(n(nc4c3)C)C
420,108363481,"[-2.957, 2.505, 15.283]",[],0.0,False,CNc1c-2c3c(cccc3n(c1=O)C)C(=O)c4c2cccc4
421,157444826,"[0.739, 4.15]",[4.15],1.0,False,Cc1ccc(cn1)c2c(cc(cn2)Cl)c3ccc(cc3)S(=O)(=O)C
422,151687899,"[-0.16, 1.097, 2.386, 4.501, 12.155]",[4.501],1.0,False,CC(C)(C)c1cc(n(n1)c2ccccc2)NC(=O)NCc3ccsc3
423,103678685,"[3.892, 12.676, 16.43]",[3.892],1.0,False,COc1ccc(cc1)Nc2c(cnc(n2)Nc3ccc(cc3)OC)F
424,166678238,"[0.371, 9.786, 14.244]",[9.786],1.0,False,c1cc(cc(c1)Br)CNC(=O)c2ccc[nH]c2=O
425,177271519,"[1.555, 6.069, 8.134, 14.754]","[6.069, 8.134]",2.0,False,c1ccc2c(c1)N(c3cc(ccc3S2)C(F)(F)F)CCCN4CCN(CC4)CCO
426,103565027,"[-1.75, 0.819, 5.656, 13.511, 15.342]",[5.656],1.0,False,Cc1cccc(c1)Nc2c3ccccc3c(nn2)c4ccc(cc4)C(=O)N
427,103538405,"[-2.982, -1.51, 3.187, 3.539, 10.395, 13.842]","[3.187, 3.539, 10.395]",3.0,True,c1cc(cnc1)c2ccc3c(c(sc3n2)C(=O)N)N
428,139216614,"[-0.106, 1.186, 2.261, 3.551, 6.338, 10.666, 13.274]","[3.551, 6.338, 10.666]",3.0,False,c1cc(cc(c1)NC(=O)c2c(csn2)NCc3ccncc3)C(F)(F)F
429,151308007,"[0.665, 0.829, 8.398, 12.248, 13.452]",[8.398],1.0,False,CSc1ccc(cc1)NC(=O)c2c3ccccc3[nH]n2
430,103711464,"[2.0, 3.482, 7.938, 14.086]","[3.482, 7.938]",2.0,False,CN1CCN(CC1)c2ccc(cc2)NC(=O)c3ccc(o3)c4ccc(cc4)Br
431,151969514,[8.092],[8.092],1.0,False,CCOc1ccc(cc1)S(=O)(=O)N2CCN(Cc3c2cccc3)C
432,146116331,[6.956],[6.956],1.0,False,c1cc(c(cc1/C=C\2/C(=O)NC(=S)S2)Br)F
433,152199916,"[2.72, 4.928, 8.934, 12.907]","[4.928, 8.934]",2.0,False,CC(C)N(CCN(C)C)C(=O)Nc1ccc(nn1)c2ccccc2
434,99916528,[1.239],[],0.0,False,Cc1cc2c(cc1C)nc(cn2)c3ccccc3
435,103821799,"[-0.48, 0.095, 9.316, 13.772]",[9.316],1.0,False,CCOc1ccc(c(c1)O)c2c(c[nH]n2)c3ccccc3
436,103509727,"[-0.84, 3.743, 5.845, 11.338]","[3.743, 5.845]",2.0,False,Cn1c2ccccc2c(c(c1=O)c3[nH]c4ccccc4n3)O
437,150912755,"[-0.068, 1.294, 13.349]",[],0.0,False,Cc1ccc(cc1)c2c(cn(n2)c3ccccc3)C(=O)Nc4ccc(cc4)Cl
438,151485177,"[-1.006, -0.153, 11.603]",[],0.0,False,c1ccc(cc1)C(=O)C2CCN(CC2)C(=O)c3c4ccccc4[nH]n3
439,103548666,"[-0.561, 2.646, 13.846, 16.247]",[],0.0,False,c1ccc2c(c1)c3c([nH]2)-c4c(c[nH]n4)CC3
440,151206651,"[0.112, 2.148, 7.22]",[7.22],1.0,False,c1ccc2c(c1)c(=O)n(c(n2)S)c3ccc(cc3)c4nccs4
441,167133994,"[3.881, 7.205, 12.762]","[3.881, 7.205]",2.0,False,c1ccc(cc1)c2nc3ccccc3c(n2)Nc4ccncc4
442,155014911,"[0.997, 6.325, 11.887]",[6.325],1.0,False,Cn1c2ccccc2nc1Nc3cccc(c3)C(F)(F)F
443,167060224,"[-2.64, 0.83, 2.444, 11.372, 13.361]",[],0.0,False,Cn1c2c(cc(c(n2)N)C(=O)NN)c(=O)n(c1=O)C
444,171918241,"[0.294, 3.315, 4.804, 12.204]","[3.315, 4.804]",2.0,False,c1c(cnc2c1c(c[nH]2)c3csc(n3)N)Br
445,166183683,"[3.626, 13.227]",[3.626],1.0,False,c1ccc(cc1)/C=C/C(=O)Nc2ccccc2Br
446,103517956,"[-2.982, 2.198, 4.423, 10.789, 14.112]","[4.423, 10.789]",2.0,False,Cc1cc(nc2c1c(c(s2)C(=O)N)N)C
447,151476997,"[-1.859, -0.442, 3.202, 7.879, 12.787]","[3.202, 7.879]",2.0,False,CN1CCN(CC1)c2ccc(cn2)NC(=O)c3c4c(n(n3)c5ccc(cc5)F)CCCCC4
448,103902983,"[-0.375, 3.32, 4.15, 15.199]","[3.32, 4.15]",2.0,True,c1cc(cc(c1)Nc2ncccn2)C(=O)O
449,141457161,"[1.815, 7.724, 10.201]","[7.724, 10.201]",2.0,False,c1cc(ccc1n2c(c(cn2)C(=O)c3cc(ccc3O)F)N)Cl
450,151791370,"[-0.02, 0.503, 4.949]",[4.949],1.0,False,c1ccnc(c1)CN(c2ccc(cc2)F)C(=O)c3csc(n3)c4ccco4
451,103897868,"[-1.75, -0.618, 3.923, 9.999, 11.932, 13.849]","[3.923, 9.999]",2.0,False,c1cc(ccc1C(=O)N)Nc2c3c([nH]cn3)ncn2
452,166393613,"[-0.417, -0.375, 6.888]",[6.888],1.0,False,c1ccc(cc1)CSc2nnc(s2)NC(=O)c3ccc(cc3)Cl
453,103598862,"[-1.464, 3.098, 13.0, 14.444]",[3.098],1.0,False,COc1ccc(cc1)/C=C\C(=O)Nc2c(c3c(s2)CCCC3)C(=O)N
454,151278353,"[-0.943, -0.719, 8.295, 8.46]","[8.295, 8.46]",2.0,True,c1ccc(cc1)S(=O)(=O)Nc2ccccc2c3c(=O)[nH]c4ccccc4n3
455,166135572,"[5.124, 13.404]",[5.124],1.0,False,c1ccc(cc1)Oc2ccc(cc2)C(=O)NCc3ccncc3
456,166846230,"[0.089, 2.658, 14.19, 15.11]",[],0.0,False,Cc1ccc(c(c1)NC(=O)Nc2ccccc2)F
457,146719193,"[-1.464, -0.332, 0.011, 12.189, 14.553]",[],0.0,False,CSc1ccc(cc1)C(=O)Nc2c(c3c(s2)CCCC3)C(=O)N
458,146076224,"[3.434, 4.001, 10.648]","[3.434, 4.001, 10.648]",3.0,True,c1ccc2c(c1)cc(cn2)NC(=O)c3ccncc3
459,103708442,"[-0.525, -0.048, 1.657, 7.25, 14.904, 15.85]",[7.25],1.0,False,c1cc2c(cc1Br)c(c[nH]2)/C=C\3/C(=O)NC(=O)N3
460,96549661,"[-2.732, -1.357, 14.473, 16.762]",[],0.0,False,CC(=O)c1cn(c2c1cccc2)CCC(=O)NCCc3c[nH]c4c3cccc4
461,137734943,"[-0.22, 6.794, 14.181]",[6.794],1.0,False,CC(=O)Nc1ccc(cc1)Sc2ccnc3c2ccc(c3)Cl
462,166380757,"[5.194, 12.105]",[5.194],1.0,False,COc1cc(cc2c1OCO2)c3[nH]c(c(n3)c4ccccc4)c5cccs5
463,146581979,"[-1.464, 0.337, 0.438, 12.435, 14.555]",[],0.0,False,COc1ccc(cc1OC)C(=O)Nc2c(c3c(s2)CCCCC3)C(=O)N
464,150024326,"[2.922, 13.268]",[],0.0,False,c1cc(cc(c1)F)c2ccc(cn2)C(=O)NC3CC3
465,163670822,"[4.261, 9.546, 10.574]","[4.261, 9.546, 10.574]",3.0,False,CCCNCCNS(=O)(=O)c1cccc2c1ccnc2
466,137681703,"[0.129, 2.206, 8.766]",[8.766],1.0,False,c1cc(oc1)C(=O)Nc2ncc(s2)Cc3cc(ccc3Cl)Cl
467,113027880,"[0.539, 3.933, 13.809]",[3.933],1.0,False,Cc1cc(nc2c1c3c(s2)c(ncn3)N)C
468,100417321,"[-0.024, 0.505, 12.64, 12.791]",[],0.0,False,COc1ccc(cc1)CNC(=O)c2cc(n[nH]2)c3ccccc3
469,146653637,"[-2.169, -0.906, 1.186, 12.184]",[],0.0,False,CS(=O)(=O)c1ccc(nn1)c2cccc(c2)NC(=O)c3cccc(c3)C(F)(F)F
470,139216683,"[-2.902, -2.796, -0.815, 1.873, 6.21, 11.161, 12.7]",[6.21],1.0,False,Cn1cnc(c1C(=O)Nc2ccc(cc2)Cl)NCc3ccncc3
471,137738028,"[3.057, 12.828]",[3.057],1.0,False,c1cc(cc(c1)F)Nc2c3ccsc3ncn2
472,166843182,"[-0.618, 3.799, 9.999, 11.788]","[3.799, 9.999]",2.0,False,c1cc(ccc1Nc2c3c(nc[nH]3)ncn2)Cl
473,146729573,"[0.151, 2.037, 9.019]",[9.019],1.0,False,CSc1ccc2c(c1)sc(n2)NC(=O)Cc3ccc(cc3)F
474,100366130,"[0.011, 0.665, 2.235, 13.452]",[],0.0,False,c1ccc(cc1)c2c(cn(n2)c3ccccc3)C(=O)Nc4ccccc4
475,146125107,"[-0.594, 10.827]",[10.827],1.0,False,COc1cc(ccc1O)/C=C/[N+](=O)[O-]
476,103884596,"[-0.22, 0.151, 13.923]",[],0.0,False,CC(=O)Nc1cccc(c1)n2cc3c(c2c4ccc(cc4)F)c(=O)n(c(=O)n3C)C
477,103533365,"[-1.464, 3.098, 13.0, 14.444]",[3.098],1.0,False,c1ccc(cc1)/C=C/C(=O)Nc2c(c3c(s2)CCCC3)C(=O)N
478,167041147,"[-1.75, -0.158, 1.814, 7.054, 9.355, 13.969]","[7.054, 9.355]",2.0,False,CC(C)(C)c1ccc(cc1)c2nc(c(o2)N)C(=O)N
479,103559817,"[-1.75, 1.662, 5.689, 13.511, 15.733]",[5.689],1.0,False,COc1ccc(cc1)Nc2c3ccccc3c(nn2)c4ccc(cc4)C(=O)N
480,127366720,"[0.665, 0.829, 8.398, 12.248, 13.452]",[8.398],1.0,False,c1ccc(cc1)NC(=O)c2c3ccccc3[nH]n2
481,103856953,"[1.152, 4.231, 11.29, 11.964, 13.613]",[4.231],1.0,False,CCOC(=O)c1cccc(c1)Nc2c3c([nH]cn3)nc(n2)N
482,129301306,"[-0.07, 0.502, 8.396]",[8.396],1.0,False,COc1cc(ccc1C(=O)Nc2nnc(s2)CCc3ccccc3)SC
483,146174431,"[-1.464, 0.896, 13.461, 14.53]",[],0.0,False,c1ccc(cc1)CCC(=O)Nc2c(c3c(s2)CCCC3)C(=O)N
484,112302458,"[-1.947, 7.834]",[7.834],1.0,False,CCOC(=O)c1c-2c3c(cccc3[nH]c1=O)C(=O)c4c2cccc4
485,100465802,"[-0.036, 1.897, 7.713, 9.646]","[7.713, 9.646]",2.0,False,CC(=O)Nc1nc2ccc(cc2s1)NS(=O)(=O)c3ccc(cc3)Cl
486,166113086,"[-2.806, -0.002, 4.396, 12.79]",[4.396],1.0,False,c1cc(c(cc1NC(=O)c2cc(cc(c2O)Br)Br)Cl)Cl
487,151832385,"[-1.398, 1.314, 8.321, 13.849, 14.39]",[8.321],1.0,False,Cc1ccc(cc1NC(=O)C2CCN(CC2)Cc3ccccc3)C(=O)NC
488,151305396,"[0.062, 1.4, 12.479, 13.74]",[],0.0,False,COc1ccc(cc1OC)CNC(=O)c2cc([nH]n2)c3ccccc3
489,103511880,"[6.336, 13.339, 15.265]",[6.336],1.0,False,CCOC(=O)c1ccc(cc1)Nc2cc(nc(n2)Nc3ccc(cc3)C(=O)OCC)C
490,103565133,"[-1.75, 1.051, 5.693, 13.511, 15.491]",[5.693],1.0,False,Cc1ccc(cc1)Nc2c3ccccc3c(nn2)c4ccc(cc4)C(=O)N
491,151207947,"[9.078, 13.176]",[9.078],1.0,False,CN1CCC(CC1)NC(=O)c2cc(ccc2Br)OC
492,146083665,"[-2.536, 0.353, 3.892, 12.676, 16.935]",[3.892],1.0,False,Cc1ccccc1Nc2c(cnc(n2)Nc3ccccc3C)F
493,103696210,"[-2.982, 2.241, 4.078, 10.823, 14.078]","[4.078, 10.823]",2.0,False,c1c2c(nc3c1c(c(s3)C(=O)N)N)CCCCCC2
494,166161236,"[-1.464, 0.334, 0.438, 12.397, 14.553]",[],0.0,False,c1cc2c(cc1C(=O)Nc3c(c4c(s3)CCCC4)C(=O)N)OCO2
495,165984910,"[-1.464, 0.324, 13.258, 14.532]",[],0.0,False,c1ccc(cc1)CC(=O)Nc2c(c3c(s2)CCCC3)C(=O)N
496,166436694,"[-2.532, 4.714, 10.167]","[4.714, 10.167]",2.0,False,c1cc(c(c(c1)Cl)Cl)C(=O)Nc2ccncc2
497,163664727,"[-0.195, 1.381]",[],0.0,False,c1ccc2c(c1)cccc2Cc3nnc(o3)N
498,103658329,"[-0.276, 0.479, 1.252, 11.083]",[],0.0,False,Cc1ccc(cc1)C(=O)Nc2nc(c(o2)c3ccccc3)c4ccccc4
499,166123355,"[5.092, 9.694]","[5.092, 9.694]",2.0,False,c1c(c(c(c(c1Cl)Cl)Cc2c(c(cc(c2Cl)Cl)Cl)O)O)Cl
500,145700298,"[-1.67, 9.782, 14.641]",[9.782],1.0,False,CN(C)CCCNC(=O)Cc1cn(c2c1cccc2)CCOC
501,150996835,"[-1.721, 0.308, 13.794, 14.442]",[],0.0,False,CCCNC(=O)c1c(c(c([nH]1)C)C(=O)C)C
502,163754345,"[-1.052, 2.231, 12.24]",[],0.0,False,Cc1cc(ccc1OC)Nc2c3cc(ccc3ncn2)S(=O)(=O)C
503,139457382,"[-2.878, -0.425, 1.534]",[],0.0,False,c1cc(cc(c1)Cl)CC(=O)N2CCc3c2ccc(c3)c4ccno4
504,153919335,"[5.564, 13.766]",[5.564],1.0,False,CSc1ccc(cc1)CNc2c3ccccc3ncn2
505,113034090,"[-2.623, 4.267, 13.106]",[4.267],1.0,False,COc1cc(cc(c1)OC)Nc2c3cc(c(cc3ncn2)OC)OC
506,137684455,"[-1.464, -0.05, 13.125, 14.174]",[],0.0,False,c1ccc2c(c1)cccc2CC(=O)Nc3c(ccs3)C(=O)N
507,103563119,[-0.164],[],0.0,False,Cc1c2ccccc2c(=S)n(n1)c3ccccc3
508,103752189,"[-2.982, -2.013, 2.735, 10.163, 13.557]",[10.163],1.0,False,c1cc2c(cc1c3cc(c4c(c(sc4n3)C(=O)N)N)C(F)(F)F)OCCO2
509,167002993,"[0.037, 1.446, 14.625]",[],0.0,False,c1ccc(cc1)c2nnc(s2)Nc3ccccc3
510,146690931,"[1.765, 4.833]",[4.833],1.0,False,c1ccc(cc1)OCc2nnc(o2)NC(=O)c3ccco3
511,168612724,"[-1.759, -0.902, 4.341, 8.578, 15.322]","[4.341, 8.578]",2.0,False,CN1CCN(CC1)Cc2ccc(cc2)CC3CCN(CC3)C(=O)c4ccc5cc[nH]c5c4
512,166399863,"[2.464, 6.559, 13.643]",[6.559],1.0,False,COc1cc(cc(c1O)Br)/C=C\2/c3cc(ccc3NC2=O)Br
513,166916985,"[-0.775, 4.034, 11.842]",[4.034],1.0,False,CC(C)(C)n1c(cc(n1)c2ccccc2)N
514,166795130,"[-1.464, 0.086, 0.187, 12.369, 14.553]",[],0.0,False,CC(C)(C)c1ccc(cc1)C(=O)Nc2c(c3c(s2)CCCC3)C(=O)N
515,129141627,"[-0.157, 0.332, 13.695]",[],0.0,False,CC(C)c1cc(n2c(n1)c(cn2)c3ccccc3)NCc4ccccc4
516,138013565,[3.326],[3.326],1.0,False,c1cc2c(cc1F)cc(s2)C(=O)O
517,139211647,"[0.164, 1.68, 13.651]",[],0.0,False,c1ccc(cc1)c2c3ccccc3[nH]n2
518,112297125,"[-1.14, 3.62, 8.794]","[3.62, 8.794]",2.0,False,c1cc2c(cc(=O)oc2cc1O)CC(=O)O
519,166812547,"[4.048, 13.91]",[4.048],1.0,False,c1nc(c2c3c(sc2n1)CCC3)N
520,100184964,"[-2.982, 0.414, 3.454, 10.685, 13.943]","[3.454, 10.685]",2.0,False,c1cc2c(c(sc2nc1)C(=O)N)N
521,166920070,"[3.163, 14.273]",[3.163],1.0,False,Cc1cccc(c1)c2nc(no2)N
522,103533447,"[3.467, 9.127, 10.472]","[3.467, 9.127, 10.472]",3.0,False,CC(=O)Nc1nc2ccccc2n1CCCN(C)C
523,163664777,"[-0.841, 4.35]",[4.35],1.0,False,Cc1ccc(cc1)Nc2ccccc2C(=O)O
524,166376771,"[-2.904, 1.576, 7.834, 10.416, 15.771]","[7.834, 10.416]",2.0,False,Cc1c(nc(nn1)Nc2ccc(cc2)S(=O)(=O)N)O
525,103600011,"[-2.07, 4.05, 13.051]",[4.05],1.0,False,Cc1cccc(c1)Nc2c3ccccc3ncn2
526,150900620,[-2.344],[],0.0,False,CN(Cc1ccccc1)C(=O)c2ccc(cc2)S(=O)(=O)N(C)c3ccccc3
527,150895938,"[-1.181, 2.121, 12.409]",[],0.0,False,Cc1c(c(=O)n(n1C)c2ccccc2)NC(=O)Cc3coc4c3ccc(c4)OC
528,129297901,"[0.201, 2.295, 9.246]",[9.246],1.0,False,c1ccc(cc1)C(CC(=O)Nc2nc3ccccc3s2)c4ccccc4
529,141195152,"[0.435, 3.718, 6.011, 13.583]","[3.718, 6.011]",2.0,False,Cc1cnc(s1)Nc2ccccn2
530,139216532,"[0.114, 1.574, 5.689, 12.777]",[5.689],1.0,False,CC(C)(C)c1ccc(cc1)NC(=O)c2c(ncs2)CCc3ccncc3
531,166151491,"[5.259, 5.56, 15.367]","[5.259, 5.56]",2.0,True,c1ccnc(c1)Nc2ccccn2
532,163733396,"[5.112, 11.503]",[5.112],1.0,False,c1ccc(cc1)C(=O)c2ccc3c(c2)nc[nH]3
533,167133077,"[1.04, 4.082, 12.042]",[4.082],1.0,False,c1ccc2c(c1)nc(n2CC3CC3)c4c(non4)N
534,166394009,"[-0.2, 1.524, 2.1]",[],0.0,False,c1c(ocn1)C(=O)O
535,154972989,[],[],0.0,False,Cc1ccccc1c2nnc(o2)SCc3ccccc3
536,137779524,"[0.013, 2.55, 3.094, 11.294]",[3.094],1.0,False,CC(C)(C)NC(=O)Nc1nc(cs1)c2ccc(cc2OC)OC
537,190216175,"[2.09, 13.415]",[],0.0,False,c1c(cnc(n1)NC2CCOCC2)Cl
538,150933407,"[-1.464, -0.233, 0.438, 11.973, 14.075]",[],0.0,False,c1ccc(cc1)c2cc(c(s2)NC(=O)c3ccc(cc3)OC(F)F)C(=O)N
539,100524960,"[3.362, 4.585, 10.266, 14.081]","[3.362, 4.585, 10.266]",3.0,False,COc1ccc(cc1)c2csc3c2c(ncn3)NCCCN4CCN(CC4)C5CCCCC5
540,139216526,"[0.114, 1.574, 5.689, 12.728]",[5.689],1.0,False,c1ccc(cc1)Oc2ccc(cc2)NC(=O)c3c(ncs3)CCc4ccncc4
541,150912931,"[-1.586, 4.407, 10.36]","[4.407, 10.36]",2.0,False,Cc1ccc(c(c1)C)Sc2c(cccn2)C(=O)Nc3cccc(c3)C(F)(F)F
542,103907825,"[-1.983, 1.164, 4.232, 10.729, 11.29, 11.964, 13.322]","[4.232, 10.729]",2.0,False,c1ccc(c(c1)Nc2c3c([nH]cn3)nc(n2)N)O
543,112315304,"[-1.275, -0.006, 9.083, 13.379]",[9.083],1.0,False,c1ccc(cc1)c2cc(=O)c3c(cc(cc3o2)OCC(=O)Nc4ccc(cc4)Br)O
544,113034396,"[5.862, 13.821]",[5.862],1.0,False,COc1cc2c(cc1OC)ncnc2NCc3ccccc3
545,150949803,"[5.123, 13.144]",[5.123],1.0,False,c1ccc(cc1)Oc2ccccc2C(=O)NCc3ccccn3
546,165938909,[2.53],[],0.0,False,COc1cc(cc2c1oc(c2)C(=O)O)Br
547,100366254,"[0.004, 0.665, 2.037, 13.452]",[],0.0,False,c1ccc(cc1)NC(=O)c2cn(nc2c3ccc(cc3)Cl)c4ccccc4
