eMolecules_Order_Number,NAME,PO_Number,ORIG_ROWNUM,MATCH_TYPE,MWT,SMILES,SUPPLIER_NAME,CATALOG_NUMBER,SHIPPED_AMOUNT,SHIPPED_UNITS,BARCODE,PLATE_BARCODE,LOCATION,Text 1,EMOLECULES_ID
350029254,Mehtap Isik,,518,exact,239.68,O=C1NC(=O)/C(=C/c2cccc(c2)Cl)/S1,,,,mg,,,,,46568821
350029254,Mehtap Isik,,519,exact,299.28,COc1cc(ccc1OC(=O)c1ccccc1)/C=C/[N+](=O)[O-],,,,mg,,,,,26807249
350029254,Mehtap Isik,,520,exact,306.34,COc1cc(ccc1OC)C(=O)Nc1sccc1C(=O)N,,,,mg,,,,,5490783
350029254,Mehtap Isik,,521,exact,347.39,O=C(c1cccs1)Nc1ccccc1c1nc2ccccc2[nH]c1=O,,,,mg,,,,,1536105
350029254,Mehtap Isik,,522,exact,128.15,OC(=O)c1cscc1,,,,mg,,,,,491595
350029254,Mehtap Isik,,523,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,524,exact,458.57,COc1ccc(cc1)CCN1CCC(CC1)Nc1nc2c(n1Cc1ccc(cc1)F)cccc2,,,,mg,,,,,534476
350029254,Mehtap Isik,,525,exact,420.85,CCOC(=O)c1ccc(cc1)Nc1nc(Nc2ccc(cc2)Cl)c2c(n1)nccn2,,,,mg,,,,,16850249
350029254,Mehtap Isik,,526,exact,360.43,COc1ccc(cc1)OCC(=O)Nc1sc2c(c1C(=O)N)CCCC2,,,,mg,,,,,1088722
350029254,Mehtap Isik,,527,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,528,exact,324.16,O=C(Nc1ccccc1C(=O)N)Nc1ccc(c(c1)Cl)Cl,,,,mg,,,,,2388562
350029254,Mehtap Isik,,529,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,530,exact,403.86,COc1ccc(cc1)c1nn(cc1C(=O)Nc1ccc(cc1)Cl)c1ccccc1,,,,mg,,,,,43825034
350029254,Mehtap Isik,,531,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,532,exact,259.3,NC(=O)c1nc(oc1N)c1ccc(cc1)C(C)(C)C,,,,mg,,,,,8868126
350029254,Mehtap Isik,,533,exact,325.38,O=C(Cc1ccccc1)NCC(=O)Nc1nc2c(s1)cccc2,,,,mg,,,,,11880412
350029254,Mehtap Isik,,534,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,535,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,536,exact,244.32,Cc1nc2sc3c(c2c(c1C)C)ncnc3N,,,,mg,,,,,4380347
350029254,Mehtap Isik,,537,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,538,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,539,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,540,exact,358.84,Clc1cnc(c(c1)c1ccc(cc1)S(=O)(=O)C)c1ccc(nc1)C,,,,mg,,,,,5758581
350029254,Mehtap Isik,,541,exact,191.25,Nc1ncnc2c1c1CCCc1s2,,,,mg,,,,,2867544
350029254,Mehtap Isik,,542,exact,415.71,Brc1ccc(c(c1)N)Nc1ccc(c(c1)Cl)C(=O)c1ccccc1C,,,,mg,,,,,24587949
350029254,Mehtap Isik,,543,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,544,exact,238.31,c1csc(c1)c1n[nH]c2c1Cc1c2cccc1,,,,mg,,,,,29488902
350029254,Mehtap Isik,,545,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,546,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,547,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,548,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,549,exact,342.41,CCOc1ccc2c(c1)sc(n2)NC(=O)Cc1ccc(cc1)OC,,,,mg,,,,,1421743
350029254,Mehtap Isik,,550,exact,262.31,c1ccc(cc1)Nc1ccnc(n1)Nc1ccccc1,,,,mg,,,,,4482950
350029254,Mehtap Isik,,551,exact,289.28,O=C1S/C(=C/c2ccc(o2)c2ccc(cc2)F)/C(=O)N1,,,,mg,,,,,206843336
350029254,Mehtap Isik,,552,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,553,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,554,exact,368.4,CCOc1ccc(cc1)Nc1ncc(c(n1)Nc1ccc(cc1)OCC)F,,,,mg,,,,,1267281
350029254,Mehtap Isik,,555,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,556,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,557,exact,243.27,C(Nc1ncnc2c1nc[nH]2)CCn1cncc1,,,,mg,,,,,4934141
350029254,Mehtap Isik,,558,exact,484.88,OCCNC(=O)c1ccc(cc1)c1nnc(c2c1cccc2)Nc1ccc(cc1)OC(Cl)(F)F,,,,mg,,,,,6775991
350029254,Mehtap Isik,,559,exact,347.37,Cc1ccc(cc1)C(=O)Nc1nccc(n1)c1ccc2c(c1)OCCO2,,,,mg,,,,,5805584
350029254,Mehtap Isik,,560,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,561,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,562,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,563,exact,386.46,COc1cc(/C=C/C(=O)Nc2sc3c(c2C(=O)N)CCCC3)ccc1OC,,,,mg,,,,,642134
350029254,Mehtap Isik,,564,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,565,exact,438.09,Brc1cccc(c1)Nc1ncc(c(n1)Nc1cccc(c1)Br)F,,,,mg,,,,,1574612
350029254,Mehtap Isik,,566,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,567,exact,265.29,CCOc1cc(ccc1O)/C=C/1\SC(=O)NC1=O,,,,mg,,,,,206904455
350029254,Mehtap Isik,,568,exact,401.48,O=C(c1ccccc1)Nc1ccc(cc1)Oc1ncnc2c1c1CCCCc1s2,,,,mg,,,,,3064762
350029254,Mehtap Isik,,569,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,570,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,571,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,572,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,573,exact,347.43,COc1ccc(cc1)Nc1ncnc2c1c(cs2)c1ccc(cc1)C,,,,mg,,,,,33404125
350029254,Mehtap Isik,,574,exact,356.38,COc1cc(ccc1OC)Nc1nc(N2CCOCC2)c2c(n1)[nH]cn2,,,,mg,,,,,29925813
350029254,Mehtap Isik,,575,exact,360.36,COc1ccc(cc1F)CSc1nnc(o1)c1ccc2c(c1)OCO2,,,,mg,,,,,3244952
350029254,Mehtap Isik,,576,exact,388.44,c1ccc(cc1)c1ccc(cc1)CSc1nnc(o1)c1ccc2c(c1)OCO2,,,,mg,,,,,19358826
350029254,Mehtap Isik,,577,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,578,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,579,exact,337.37,COc1cc(CNC(=O)c2n[nH]c(c2)c2ccccc2)ccc1OC,,,,mg,,,,,23991783
350029254,Mehtap Isik,,580,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,581,exact,583.7,COc1c(NC(=O)C(=O)c2ccc(c3c2cccc3)OCCN2CCOCC2)cc(cc1NS(=O)(=O)C)C(C)(C)C,,,,mg,,,,,44161090
350029254,Mehtap Isik,,582,exact,237.25,Oc1ccccc1/C=C/1\C(=O)Nc2c1cccc2,,,,mg,,,,,46568548
350029254,Mehtap Isik,,583,exact,319.38,Nc1nccc(n1)/C=C/c1c(nc2n1ccs2)c1ccccc1,,,,mg,,,,,45789486
350029254,Mehtap Isik,,584,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,585,exact,379.27,Brc1ccc(cc1)C(=O)Nc1sc2c(c1C(=O)N)CCCC2,,,,mg,,,,,1243584
350029254,Mehtap Isik,,586,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,587,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,588,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,589,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,590,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,591,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,592,exact,260.74,Clc1ccc2c(c1)SNC(=N2)c1ccccc1,,,,mg,,,,,8241969
350029254,Mehtap Isik,,593,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,594,exact,348.4,COc1ccccc1CNC(=O)c1[nH]cc(c1)C(=O)c1ccccc1C,,,,mg,,,,,27504361
350029254,Mehtap Isik,,595,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,596,exact,377.15,COc1cc(/C=C\2/SC(=O)NC2=O)cc(c1O)I,,,,mg,,,,,45945887
350029254,Mehtap Isik,,597,exact,267.28,O=C(c1n[nH]c(c1)c1ccccc1)NCc1ccco1,,,,mg,,,,,35149447
350029254,Mehtap Isik,,598,exact,487.55,COc1cc2c(cc1OC)ncn2c1cc(c(s1)C(=O)N)OCc1ccccc1S(=O)(=O)C,,,,mg,,,,,17722738
350029254,Mehtap Isik,,599,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,600,exact,359.17,COc1ccc(c(c1)Br)C1=N/C(=C\c2cccnc2)/C(=O)O1,,,,mg,,,,,27198800
350029254,Mehtap Isik,,601,exact,309.12,CCn1c(nc2c1c(Br)cnc2)c1nonc1N,,,,mg,,,,,48551555
350029254,Mehtap Isik,,602,exact,319.38,Oc1cccc(c1)Nc1ncnc2c1c(cs2)c1ccccc1,,,,mg,,,,,31653711
350029254,Mehtap Isik,,603,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,604,exact,204.23,CCCC(=O)Nc1n[nH]c2c1cccn2,,,,mg,,,,,181272581
350029254,Mehtap Isik,,605,exact,269.32,NC(=O)c1sc2c(c1N)ccc(n2)c1ccccc1,,,,mg,,,,,824388
350029254,Mehtap Isik,,606,exact,328.37,Oc1ccc2c(c1)nccc2c1c2CCCn2nc1c1ccccn1,,,,mg,,,,,30151569
350029254,Mehtap Isik,,607,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,608,exact,278.3,O=C(Nc1sccc1C(=O)N)Cc1ccc(cc1)F,,,,mg,,,,,12046018
350029254,Mehtap Isik,,609,exact,244.23,Fc1cccc(c1)Nc1nc(N)nc2c1nc[nH]2,,,,mg,,,,,13586548
350029254,Mehtap Isik,,610,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,611,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,612,exact,251.28,COc1ccc(cc1)/C=C\1/C(=O)Nc2c1cccc2,,,,mg,,,,,207082074
350029254,Mehtap Isik,,613,exact,332.8,COc1ccc2c(c1)sc(n2)NC(=O)Cc1ccccc1Cl,,,,mg,,,,,23551065
350029254,Mehtap Isik,,614,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,615,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,616,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,617,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,618,exact,370.4,COc1ccc(cc1)Nc1nnc(c2c1cccc2)c1ccc(cc1)C(=O)N,,,,mg,,,,,1411040
350029254,Mehtap Isik,,619,exact,401.42,n1ccc(cc1)CNc1ccccc1c1nnc(o1)Nc1ccc2c(c1)OCCO2,,,,mg,,,,,6697810
350029254,Mehtap Isik,,620,exact,398.47,CCN(CCNC(=O)c1c(C)[nH]c(c1C)/C=C/1\C(=O)Nc2c1cc(F)cc2)CC,,,,mg,,,,,23296409
350029254,Mehtap Isik,,621,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,622,exact,382.36,COc1ccccc1CC(=O)Nc1nc2c(s1)cc(cc2)OC(F)(F)F,,,,mg,,,,,17211030
350029254,Mehtap Isik,,623,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,624,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,625,exact,379.48,CN1CCN(CC1)c1ccc(cc1)NC(=O)c1csc(n1)c1cccnc1,,,,mg,,,,,180065839
350029254,Mehtap Isik,,626,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,627,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,628,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,629,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,630,exact,345.84,COc1ccc2c(c1)sc(c2Cl)C(=O)N(Cc1ccccc1)C,,,,mg,,,,,1464977
350029254,Mehtap Isik,,631,exact,262.26,O=C(c1cc2c(o1)cccc2)c1cc2c(o1)cccc2,,,,mg,,,,,6263924
350029254,Mehtap Isik,,632,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,633,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,634,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,635,exact,304.77,Clc1ccc(o1)C(=O)Nc1ccccc1N1CCCCC1,,,,mg,,,,,18908671
350029254,Mehtap Isik,,636,exact,452.73,Clc1ccc(cc1)c1nn(cc1C(=O)Nc1ccc(cc1)Br)c1ccccc1,,,,mg,,,,,43360388
350029254,Mehtap Isik,,637,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,638,exact,351.23,Clc1cccc(c1C(=O)c1c[nH]c(c1)C(=O)NC1CCCC1)Cl,,,,mg,,,,,4873300
350029254,Mehtap Isik,,639,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,640,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,641,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,642,exact,322.77,Clc1ccc(cc1)Cn1c(S)nc2c1c(=O)[nH]c(=O)n2C,,,,mg,,,,,1242692
350029254,Mehtap Isik,,643,exact,217.22,Oc1cc2c3CCCNC(=O)c3oc2cc1,,,,mg,,,,,6679830
350029254,Mehtap Isik,,644,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,645,exact,437.52,CN(c1ccc2c(c1)nn(c2C)C)c1ccnc(n1)Nc1ccc(c(c1)S(=O)(=O)N)C,,,,mg,,,,,30151586
350029254,Mehtap Isik,,646,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,647,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,648,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,649,exact,248.28,O=C(c1ccccc1)Nc1cnc2c(c1)cccc2,,,,mg,,,,,180599800
350029254,Mehtap Isik,,650,isomeric,424.44,COC(=O)[C@]1(Cc2ccc(c(c2)CC=C(C)C)O)OC(=O)C(=C1c1ccc(cc1)O)O,,,,mg,,,,,1934936
350029254,Mehtap Isik,,651,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,652,exact,303.77,Clc1cccc(c1)CSc1nnc(o1)c1ccncc1,,,,mg,,,,,8687115
350029254,Mehtap Isik,,653,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,654,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,655,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,656,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,657,exact,286.24,Oc1ccc(cc1)c1oc2cc(O)cc(c2c(=O)c1O)O,,,,mg,,,,,524531
350029254,Mehtap Isik,,658,exact,269.26,COC(=O)c1ccc(cc1)Nc1ncnc2c1nc[nH]2,,,,mg,,,,,4934119
350029254,Mehtap Isik,,659,exact,385.5,COc1cc(SC)ccc1C(=O)Nc1nnc(s1)CCc1ccccc1,,,,mg,,,,,1514401
350029254,Mehtap Isik,,660,salt/solvate,448.41,O[C@@H]1[C@H](O)[C@H](O[C@H]1n1cnc2c1ncnc2N)COP(=O)(O)O.CCN(CC)CC,,,,mg,,,,,49241821
350029254,Mehtap Isik,,661,exact,263.29,O=C(c1[nH]nc(c1)c1ccccc1)Nc1ccccc1,,,,mg,,,,,49411273
350029254,Mehtap Isik,,662,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,663,exact,300.36,CNc1ncnc2c1c(cn2c1ccccc1)c1ccccc1,,,,mg,,,,,32326698
350029254,Mehtap Isik,,664,exact,263.31,CCCOc1ccc(cc1)/C=C/1\SC(=O)NC1=O,,,,mg,,,,,45791907
350029254,Mehtap Isik,,665,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,666,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,667,exact,329.37,CCOC(=O)c1sc2c(c1C)c(ncn2)Nc1cccc(c1)O,,,,mg,,,,,5642011
350029254,Mehtap Isik,,668,exact,328.14,Brc1cc2OCOc2cc1/C=C\1/SC(=O)NC1=O,,,,mg,,,,,25857338
350029254,Mehtap Isik,,669,exact,319.31,CCOC(=O)c1c(=O)[nH]c2c3c1c1ccccc1c(=O)c3ccc2,,,,mg,,,,,1470412
350029254,Mehtap Isik,,670,exact,426.69,CC(=O)N1CCN(CC1)c1c(cccc1Cl)NC(=O)c1ccc(o1)Br,,,,mg,,,,,13582141
350029254,Mehtap Isik,,671,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,672,exact,466.28,O=C(Nc1ccc(cc1)Br)COc1cc(O)c2c(c1)oc(cc2=O)c1ccccc1,,,,mg,,,,,4817649
350029254,Mehtap Isik,,673,exact,281.28,COc1cc(/C=C\2/SC(=O)NC2=O)cc(c1O)OC,,,,mg,,,,,25776721
350029254,Mehtap Isik,,674,exact,299.17,Brc1cccc(c1)Nc1ccnc2c1cccc2,,,,mg,,,,,49211125
350029254,Mehtap Isik,,675,exact,440.77,Clc1ccc(cc1)C(=O)Nc1nnc(s1)SCc1ccc(cc1)Br,,,,mg,,,,,2183015
350029254,Mehtap Isik,,676,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,677,exact,409.27,NC(=O)c1ccc(cc1)c1nnc(c2c1cccc2)Nc1ccc(c(c1)Cl)Cl,,,,mg,,,,,4424334
350029254,Mehtap Isik,,678,exact,356.05,Clc1cc(Sc2cc(Cl)cc(c2O)Cl)c(c(c1)Cl)O,,,,mg,,,,,510833
350029254,Mehtap Isik,,679,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,680,exact,229.21,Fc1cccc(c1)Nc1ncnc2c1cn[nH]2,,,,mg,,,,,9997213
350029254,Mehtap Isik,,681,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,682,exact,421.5,Cc1ccc(c(c1)C)N1CCN(CC1)CCCNC(=O)c1onc(n1)c1cncnc1,,,,mg,,,,,37139384
350029254,Mehtap Isik,,683,exact,359.35,Fc1ccc(cc1)C(=O)Nc1ccccc1c1nc2ccccc2[nH]c1=O,,,,mg,,,,,3513384
350029254,Mehtap Isik,,684,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,685,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,686,exact,280.12,Brc1ccc(cc1)C(=O)Nc1n[nH]c(c1)C,,,,mg,,,,,186781383
350029254,Mehtap Isik,,687,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,688,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,689,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,690,exact,311.34,COc1cccc(c1)Nc1ncnc2c1cc(OC)c(c2)OC,,,,mg,,,,,1026999
350029254,Mehtap Isik,,691,exact,388.44,CCOC(=O)CSc1nc2c(n1Cc1cccc(c1)C)c(=O)[nH]c(=O)n2C,,,,mg,,,,,1281962
350029254,Mehtap Isik,,692,exact,373.83,Clc1ccc(cc1)c1nn(cc1C(=O)Nc1ccccc1)c1ccccc1,,,,mg,,,,,2960605
350029254,Mehtap Isik,,693,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,694,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,695,exact,374.32,OC(=O)c1ccccc1Nc1ccnc(n1)Nc1cccc(c1)C(F)(F)F,,,,mg,,,,,185254144
350029254,Mehtap Isik,,696,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,697,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,698,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,699,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,700,exact,372.41,COc1cc(ccc1OC)C[C@H]1COC(=O)[C@@H]1Cc1ccc(c(c1)OC)O,,,,mg,,,,,533902
350029254,Mehtap Isik,,701,exact,210.23,Nc1nccc(n1)c1c[nH]c2c1cccc2,,,,mg,,,,,31627771
350029254,Mehtap Isik,,702,exact,345.41,Fc1ccc(cc1)C(=O)Nc1nnc(s1)SCc1ccccc1,,,,mg,,,,,6766101
350029254,Mehtap Isik,,703,exact,322.36,COc1cccc(c1)n1c(=O)c2CCCCc2c2c1ncnc2N,,,,mg,,,,,13586656
350029254,Mehtap Isik,,704,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,705,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,706,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,707,exact,398.68,CN1CCN(CC1)c1c(cccc1Cl)NC(=O)c1ccc(o1)Br,,,,mg,,,,,17664146
350029254,Mehtap Isik,,708,exact,267.11,Clc1ccc(c(c1)C(=O)Nc1ccncc1)Cl,,,,mg,,,,,2253464
350029254,Mehtap Isik,,709,exact,383.44,CCOc1ccc(cc1)NC(=O)c1cn(nc1c1ccccc1)c1ccccc1,,,,mg,,,,,14371604
350029254,Mehtap Isik,,710,exact,291.3,Cn1c(=O)c(c2nc3c([nH]2)cccc3)c(c2c1cccc2)O,,,,mg,,,,,1098120
350029254,Mehtap Isik,,711,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,712,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,713,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,714,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,715,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,716,exact,300.38,O=C(c1ccccc1)Nc1sc2c(c1C(=O)N)CCCC2,,,,mg,,,,,1557067
350029254,Mehtap Isik,,717,exact,179.24,Cc1sc2c(c1C)c(N)ncn2,,,,mg,,,,,738783
350029254,Mehtap Isik,,718,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,719,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,720,exact,267.28,COc1ccc(cc1)NC(=O)c1n[nH]c2c1cccc2,,,,mg,,,,,13421143
350029254,Mehtap Isik,,721,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,722,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,723,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,724,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,725,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,726,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,727,exact,369.29,Clc1ccc(c(c1)Cc1cnc(s1)NC(=O)c1cccs1)Cl,,,,mg,,,,,1406847
350029254,Mehtap Isik,,728,exact,356.44,COc1ccc(cc1)/C=C/C(=O)Nc1sc2c(c1C(=O)N)CCCC2,,,,mg,,,,,649412
350029254,Mehtap Isik,,729,exact,421.24,Brc1ccc2c(c1)c(cn2C)C1=C(C(=O)NC1=O)c1coc2c1cccc2,,,,mg,,,,,44840225
350029254,Mehtap Isik,,730,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,731,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,732,exact,261.28,c1ccc2c(c1)cc(cc2)Nc1ncnc2c1cn[nH]2,,,,mg,,,,,4455260
350029254,Mehtap Isik,,733,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,734,exact,301.36,O=C(c1cccnc1)Nc1sc2c(c1C(=O)N)CCCC2,,,,mg,,,,,1243518
350029254,Mehtap Isik,,735,exact,315.75,COc1cc2c(ncnc2cc1OC)Nc1ccc(cc1)Cl,,,,mg,,,,,36728327
350029254,Mehtap Isik,,736,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,737,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,738,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,739,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,740,exact,334.84,Clc1ccc(cc1)Cc1cnc(s1)NC(=O)c1cccs1,,,,mg,,,,,5424622
350029254,Mehtap Isik,,741,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,742,exact,351.4,CCOc1ccc(cc1)Nc1cnnc(n1)Nc1ccc(cc1)OCC,,,,mg,,,,,2638682
350029254,Mehtap Isik,,743,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,744,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,745,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,746,exact,209.25,[nH]1cc2c(n1)c1[nH]c3c(c1CC2)cccc3,,,,mg,,,,,1368861
350029254,Mehtap Isik,,747,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,748,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,749,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,750,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,751,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,752,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,753,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,754,exact,194.23,c1ccc(cc1)n1cnc2c1cccc2,,,,mg,,,,,1202048
350029254,Mehtap Isik,,755,exact,314.69,O=C(Nc1ccccc1Cl)Nc1cccc(c1)C(F)(F)F,,,,mg,,,,,1121016
350029254,Mehtap Isik,,756,exact,238.24,OC(=O)c1ccc2c(c1)ncn2c1ccccc1,,,,mg,,,,,8765039
350029254,Mehtap Isik,,757,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,758,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,759,exact,313.33,COc1cc2c(ncnc2cc1OC)NCc1ccc(cc1)F,,,,mg,,,,,4862507
350029254,Mehtap Isik,,760,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,761,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,762,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,763,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,764,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,765,exact,267.11,O=C(c1c(Cl)cccc1Cl)Nc1ccncc1,,,,mg,,,,,1284691
350029254,Mehtap Isik,,766,exact,304.34,O=C(c1ccc(cc1)Oc1ccccc1)NCc1ccccn1,,,,mg,,,,,3647680
350029254,Mehtap Isik,,767,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,768,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,769,exact,380.62,COc1cc(/C=C/2\C(=O)Nc3c2cc(Br)cc3)cc(c1O)Cl,,,,mg,,,,,27017427
350029254,Mehtap Isik,,770,exact,424.31,Fc1ccc(cc1)C(=O)Nc1nnc(s1)SCc1ccc(cc1)Br,,,,mg,,,,,5428734
350029254,Mehtap Isik,,771,exact,317.29,COc1cc2c(ncnc2cc1OC)Nc1ccc(cc1F)F,,,,mg,,,,,4862437
350029254,Mehtap Isik,,772,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,773,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,774,exact,324.31,Fc1cccc(c1)Nc1nccc(n1)Nc1ccccc1C(=O)O,,,,mg,,,,,50891777
350029254,Mehtap Isik,,775,not found,0,,,,,mg,,,,,
