eMolecules_Order_Number,NAME,PO_Number,ORIG_ROWNUM,MATCH_TYPE,MWT,SMILES,SUPPLIER_NAME,CATALOG_NUMBER,SHIPPED_AMOUNT,SHIPPED_UNITS,BARCODE,PLATE_BARCODE,LOCATION,Text 1,EMOLECULES_ID
350033304,Mehtap Isik,,207,exact,313.35,c1ccc(cc1)Oc1ccc(cc1)Nc1ncnc2c1cccc2,,,,mg,,,,,1875598
350033304,Mehtap Isik,,208,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,209,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,210,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,211,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,212,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,213,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,214,salt/solvate,301.79,CNCCNS(=O)(=O)c1cccc2c1ccnc2.Cl,,,,mg,,,,,51021579
350033304,Mehtap Isik,,215,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,216,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,217,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,218,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,219,exact,224.3,NC(=O)c1sc(cc1N)c1cscc1,,,,mg,,,,,1934441
350033304,Mehtap Isik,,220,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,221,isomeric,300.44,C/C(=C\C=C\C(=C\C(=O)O)\C)/C=C/C1=C(C)CCCC1(C)C,,,,mg,,,,,206842990
350033304,Mehtap Isik,,222,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,223,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,224,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,225,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,226,exact,297.31,COc1cc2c(ncnc2cc1OC)Nc1ccc(cc1)O,,,,mg,,,,,1987306
350033304,Mehtap Isik,,227,exact,281.31,COc1cc2c(ncnc2cc1OC)Nc1ccccc1,,,,mg,,,,,1987313
350033304,Mehtap Isik,,228,salt/solvate,396.67,COc1cc2c(ncnc2cc1OC)Nc1cccc(c1)Br.Cl,,,,mg,,,,,8318309
350033304,Mehtap Isik,,229,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,230,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,231,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,232,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,233,exact,347.37,COc1ccc(cc1)c1oc2c(c1c1ccc(cc1)OC)c(N)ncn2,,,,mg,,,,,1990422
350033304,Mehtap Isik,,234,exact,400.47,O1CCN(CC1)CCNc1ncnc2c1c(c1ccccc1)c(o2)c1ccccc1,,,,mg,,,,,2010194
350033304,Mehtap Isik,,235,exact,234.2,O=C(c1c(F)cccc1F)Nc1ccncc1,,,,mg,,,,,2042282
350033304,Mehtap Isik,,236,exact,313.82,Clc1ccccc1C(=O)N1CCC(CC1)Cc1ccccc1,,,,mg,,,,,2066225
350033304,Mehtap Isik,,237,exact,358.46,O=C(CC(c1ccccc1)c1ccccc1)Nc1nc2c(s1)cccc2,,,,mg,,,,,2099134
350033304,Mehtap Isik,,238,exact,333.41,COc1ccc(cc1)Nc1ncnc2c1c(cs2)c1ccccc1,,,,mg,,,,,2116328
350033304,Mehtap Isik,,239,exact,334.82,Clc1cccc(c1)C(=O)Nc1sc2c(c1C(=O)N)CCCC2,,,,mg,,,,,2126243
350033304,Mehtap Isik,,240,exact,354.4,Cc1cccc(c1)Nc1nnc(c2c1cccc2)c1ccc(cc1)C(=O)N,,,,mg,,,,,2157519
350033304,Mehtap Isik,,241,exact,440.77,Clc1ccc(cc1)C(=O)Nc1nnc(s1)SCc1ccc(cc1)Br,,,,mg,,,,,2183015
350033304,Mehtap Isik,,242,exact,334.39,COc1ccc(cc1OC)C(=O)Nc1sc(c(c1C(=O)N)C)C,,,,mg,,,,,2196757
350033304,Mehtap Isik,,243,exact,305.35,COc1ccc(cc1)CC(=O)Nc1ccsc1C(=O)OC,,,,mg,,,,,2199309
350033304,Mehtap Isik,,244,exact,282.36,Cc1ccccc1c1nnc(o1)SCc1ccccc1,,,,mg,,,,,2210636
350033304,Mehtap Isik,,245,exact,337.8,O=C(c1ccccc1Oc1ccccc1)NCc1ccccc1Cl,,,,mg,,,,,2243257
350033304,Mehtap Isik,,246,exact,267.11,Clc1ccc(c(c1)C(=O)Nc1ccncc1)Cl,,,,mg,,,,,2253464
350033304,Mehtap Isik,,247,exact,379.86,Fc1cccc(c1)CSc1nnc(s1)NC(=O)c1ccccc1Cl,,,,mg,,,,,2259473
350033304,Mehtap Isik,,248,exact,246.28,O=C(c1ccccc1)Nc1sccc1C(=O)N,,,,mg,,,,,2266007
350033304,Mehtap Isik,,249,exact,294.76,O=C(Nc1sccc1C(=O)N)Cc1ccccc1Cl,,,,mg,,,,,2266103
350033304,Mehtap Isik,,250,exact,267.11,O=C(c1cccc(c1Cl)Cl)Nc1ccncc1,,,,mg,,,,,2266357
350033304,Mehtap Isik,,251,exact,341.36,O=C(c1ccccc1)Nc1ccccc1c1nc2ccccc2[nH]c1=O,,,,mg,,,,,2285322
350033304,Mehtap Isik,,252,exact,346.4,COc1ccc(cc1OC)C(=O)Nc1sc2c(c1C(=O)N)CCC2,,,,mg,,,,,2319765
350033304,Mehtap Isik,,253,exact,240.26,Oc1ccc(cc1)NCn1nnc2c1cccc2,,,,mg,,,,,2334168
350033304,Mehtap Isik,,254,exact,374.45,COc1cc(ccc1OC)C(=O)Nc1sc2c(c1C(=O)N)CCCCC2,,,,mg,,,,,2358480
350033304,Mehtap Isik,,255,exact,282.36,CSc1cccc(c1)N/C=C/1\C(=O)Nc2c1cccc2,,,,mg,,,,,2366470
350033304,Mehtap Isik,,256,exact,388.48,CCOc1ccc2c(c1)sc(n2)NC(=O)C(c1ccccc1)c1ccccc1,,,,mg,,,,,2382204
350033304,Mehtap Isik,,257,exact,324.16,O=C(Nc1ccccc1C(=O)N)Nc1ccc(c(c1)Cl)Cl,,,,mg,,,,,2388562
350033304,Mehtap Isik,,258,exact,332.8,COc1ccc2c(c1)sc(n2)NC(=O)Cc1ccc(cc1)Cl,,,,mg,,,,,2393398
350033304,Mehtap Isik,,259,exact,353.42,Cc1ccc(cc1)c1nn(cc1C(=O)Nc1ccccc1)c1ccccc1,,,,mg,,,,,2397745
350033304,Mehtap Isik,,260,exact,383.44,COc1ccc(cc1)NC(=O)c1cn(nc1c1ccc(cc1)C)c1ccccc1,,,,mg,,,,,2397757
350033304,Mehtap Isik,,261,exact,432.31,Cc1ccc(cc1)c1nn(cc1C(=O)Nc1ccc(cc1)Br)c1ccccc1,,,,mg,,,,,2398705
350033304,Mehtap Isik,,262,exact,387.86,Cc1ccc(cc1)c1nn(cc1C(=O)Nc1ccc(cc1)Cl)c1ccccc1,,,,mg,,,,,2400468
350033304,Mehtap Isik,,263,exact,418.29,Brc1ccc(cc1)NC(=O)c1cn(nc1c1ccccc1)c1ccccc1,,,,mg,,,,,2401109
350033304,Mehtap Isik,,264,exact,324.44,Cc1ccc2c(c1)sc(n2)NC(=O)c1ccc(cc1)C(C)(C)C,,,,mg,,,,,2402421
350033304,Mehtap Isik,,265,exact,316.15,Oc1ccc(cc1)Nc1ncnc2c1cc(Br)cc2,,,,mg,,,,,2424734
350033304,Mehtap Isik,,266,exact,388.39,FC(Oc1ccc(cc1)C(=O)Nc1sc(cc1C(=O)N)c1ccccc1)F,,,,mg,,,,,2436839
350033304,Mehtap Isik,,267,exact,275.32,COC(=O)c1sccc1NC(=O)Cc1ccccc1,,,,mg,,,,,2440057
350033304,Mehtap Isik,,268,exact,369.29,Clc1ccc(c(c1)Cl)Cc1cnc(s1)NC(=O)c1cccs1,,,,mg,,,,,2483389
350033304,Mehtap Isik,,269,exact,402.84,Clc1ccc(cc1Cc1cnc(s1)NC(=O)c1cccs1)C(F)(F)F,,,,mg,,,,,2483399
350033304,Mehtap Isik,,270,exact,318.39,O=C(c1cccs1)Nc1ncc(s1)Cc1ccccc1F,,,,mg,,,,,2483403
350033304,Mehtap Isik,,271,exact,277.29,O=C(Nc1noc(c1)C(C)(C)C)Nc1ccc(cc1)F,,,,mg,,,,,2546448
350033304,Mehtap Isik,,272,exact,254.25,NC(=O)c1ccc(cc1)Nc1ncnc2c1nc[nH]2,,,,mg,,,,,2581573
350033304,Mehtap Isik,,273,exact,351.4,CCOc1ccc(cc1)Nc1cnnc(n1)Nc1ccc(cc1)OCC,,,,mg,,,,,2638682
350033304,Mehtap Isik,,274,exact,194.23,c1ccc(cc1)c1n[nH]c2c1cccc2,,,,mg,,,,,2711684
350033304,Mehtap Isik,,275,exact,187.2,NC(=O)c1cc2ccccc2nc1N,,,,mg,,,,,2720837
350033304,Mehtap Isik,,276,exact,277.32,Nc1ccc(c(c1)Nc1nccc(n1)c1cccnc1)C,,,,mg,,,,,2727697
350033304,Mehtap Isik,,277,exact,457.43,COc1ccc(cc1)C(=O)COC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)C(=O)C,,,,mg,,,,,2759864
350033304,Mehtap Isik,,278,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,279,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,280,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,281,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,282,exact,191.25,Nc1ncnc2c1c1CCCc1s2,,,,mg,,,,,2867544
350033304,Mehtap Isik,,283,exact,381.27,OC(=O)CSc1ncnc2c1sc(c2)c1ccc(cc1)Br,,,,mg,,,,,2867948
350033304,Mehtap Isik,,284,exact,373.83,Clc1ccc(cc1)c1nn(cc1C(=O)Nc1ccccc1)c1ccccc1,,,,mg,,,,,2960605
350033304,Mehtap Isik,,285,exact,347.84,Clc1cc(ccc1F)Nc1ncnc2c1c1CCCCCc1s2,,,,mg,,,,,3026185
350033304,Mehtap Isik,,286,exact,379.86,Fc1ccc(cc1)CSc1nnc(s1)NC(=O)c1ccccc1Cl,,,,mg,,,,,3044617
350033304,Mehtap Isik,,287,exact,290.34,COc1ccc(cc1)CC(=O)Nc1sccc1C(=O)N,,,,mg,,,,,3045462
350033304,Mehtap Isik,,288,exact,313.39,Fc1ccccc1Nc1ncnc2c1c1CCCCCc1s2,,,,mg,,,,,3064336
350033304,Mehtap Isik,,289,exact,401.48,O=C(c1ccccc1)Nc1ccc(cc1)Oc1ncnc2c1c1CCCCc1s2,,,,mg,,,,,3064762
350033304,Mehtap Isik,,290,exact,321.35,O=C(Nc1sc2c(c1C(=O)N)CCC2)CN1C(=O)CCC1=O,,,,mg,,,,,3153048
350033304,Mehtap Isik,,291,exact,328.39,COc1ccc(cc1)CC(=O)Nc1nc2c(s1)cc(cc2)OC,,,,mg,,,,,3192230
350033304,Mehtap Isik,,292,exact,306.18,Brc1cccc(c1)Nc1ncnc2c1ccs2,,,,mg,,,,,3211470
350033304,Mehtap Isik,,293,exact,299.35,O=C(Cc1c[nH]c2c1cccc2)Nc1sccc1C(=O)N,,,,mg,,,,,3239037
350033304,Mehtap Isik,,294,exact,360.36,COc1ccc(cc1F)CSc1nnc(o1)c1ccc2c(c1)OCO2,,,,mg,,,,,3244952
350033304,Mehtap Isik,,295,exact,381.28,CCOc1ccc2c(c1)sc(n2)NC(=O)Cc1ccc(c(c1)Cl)Cl,,,,mg,,,,,3365457
350033304,Mehtap Isik,,296,exact,304.34,O=C(c1ccc(cc1)Oc1ccccc1)NCc1ccncc1,,,,mg,,,,,3374919
350033304,Mehtap Isik,,297,exact,377.42,O=c1[nH]c2ccccc2nc1c1ccccc1NS(=O)(=O)c1ccccc1,,,,mg,,,,,3513280
350033304,Mehtap Isik,,298,exact,359.35,Fc1ccc(cc1)C(=O)Nc1ccccc1c1nc2ccccc2[nH]c1=O,,,,mg,,,,,3513384
350033304,Mehtap Isik,,299,exact,265.31,COc1ccc(cc1)CNc1ncnc2c1cccc2,,,,mg,,,,,3560787
350033304,Mehtap Isik,,300,exact,394.49,O=C(c1ccc(cc1)S(=O)(=O)N(c1ccccc1)C)N(Cc1ccccc1)C,,,,mg,,,,,3563294
350033304,Mehtap Isik,,301,exact,358.45,COc1ccc(cc1)CCC(=O)Nc1sc2c(c1C(=O)N)CCCC2,,,,mg,,,,,3565625
350033304,Mehtap Isik,,302,exact,342.41,CCOc1ccc2c(c1)sc(n2)NC(=O)Cc1cccc(c1)OC,,,,mg,,,,,3590441
350033304,Mehtap Isik,,303,exact,267.11,O=C(c1ccncc1)Nc1c(Cl)cccc1Cl,,,,mg,,,,,3605943
350033304,Mehtap Isik,,304,exact,304.34,O=C(c1ccc(cc1)Oc1ccccc1)NCc1ccccn1,,,,mg,,,,,3647680
350033304,Mehtap Isik,,305,exact,328.19,O=C(Nc1cccc(c1Cl)Cl)Nc1noc(c1)C(C)(C)C,,,,mg,,,,,4009733
350033304,Mehtap Isik,,306,exact,360.43,OC(=O)CCCC(=O)Nc1scc(c1C(=O)N)c1ccc(c(c1)C)C,,,,mg,,,,,4038159
350033304,Mehtap Isik,,307,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,308,exact,420.46,CCOC(=O)c1ccc(cc1)Nc1cc(C)nc(n1)Nc1ccc(cc1)C(=O)OCC,,,,mg,,,,,4375254
350033304,Mehtap Isik,,309,exact,244.32,Cc1nc2sc3c(c2c(c1C)C)ncnc3N,,,,mg,,,,,4380347
350033304,Mehtap Isik,,310,exact,323.41,NC(=O)c1sc2c(c1N)c1CCCCc1c(n2)c1ccccc1,,,,mg,,,,,4383301
350033304,Mehtap Isik,,311,exact,341.43,Nc1ncnc2c1sc1c2c2CCCCc2c(n1)N1CCOCC1,,,,mg,,,,,4387446
350033304,Mehtap Isik,,312,exact,293.16,Brc1cc(C(=O)N)c2c(c1)c1CCCCc1[nH]2,,,,mg,,,,,4391446
350033304,Mehtap Isik,,313,exact,287.31,CCCCOc1nccc(n1)Nc1ccccc1C(=O)O,,,,mg,,,,,4396338
350033304,Mehtap Isik,,314,exact,368.43,Cc1ccc(c(c1)C)Nc1nnc(c2c1cccc2)c1ccc(cc1)C(=O)N,,,,mg,,,,,4420386
350033304,Mehtap Isik,,315,exact,409.27,NC(=O)c1ccc(cc1)c1nnc(c2c1cccc2)Nc1ccc(c(c1)Cl)Cl,,,,mg,,,,,4424334
350033304,Mehtap Isik,,316,exact,347.8,Clc1ccc(cc1)Nc1nc(nc2c1cccc2)c1ccccc1O,,,,mg,,,,,4441448
350033304,Mehtap Isik,,317,exact,290.12,Brc1ccc(cc1)Nc1ncnc2c1cn[nH]2,,,,mg,,,,,4451611
350033304,Mehtap Isik,,318,exact,261.28,c1ccc2c(c1)cc(cc2)Nc1ncnc2c1cn[nH]2,,,,mg,,,,,4455260
350033304,Mehtap Isik,,319,exact,262.31,c1ccc(cc1)Nc1ccnc(n1)Nc1ccccc1,,,,mg,,,,,4482950
350033304,Mehtap Isik,,320,exact,329.35,Oc1ccc(cc1)Nc1nc(nc2c1cccc2)c1ccccc1O,,,,mg,,,,,4518504
350033304,Mehtap Isik,,321,exact,337.38,CCCCn1c(cn2c1nc1c2c(=O)[nH]c(=O)n1C)c1ccccc1,,,,mg,,,,,4540024
350033304,Mehtap Isik,,322,exact,353.38,OCCCCn1c(cn2c1nc1c2c(=O)[nH]c(=O)n1C)c1ccccc1,,,,mg,,,,,4541974
350033304,Mehtap Isik,,323,exact,350.33,OC(=O)c1ccc(cc1)Nc1ccnc(n1)Nc1ccc(cc1)C(=O)O,,,,mg,,,,,4547062
350033304,Mehtap Isik,,324,exact,387.39,COc1ccccc1n1c(cn2c1nc1c2c(=O)[nH]c(=O)n1C)c1ccccc1,,,,mg,,,,,4670932
350033304,Mehtap Isik,,325,exact,319.4,O=C(c1ccc2c(c1)[nH]cc2)N1CCN(CC1)Cc1ccccc1,,,,mg,,,,,4760368
350033304,Mehtap Isik,,326,exact,319.4,O=C(c1ccc2c(c1)cc[nH]2)N1CCN(CC1)Cc1ccccc1,,,,mg,,,,,4762361
350033304,Mehtap Isik,,327,exact,466.28,O=C(Nc1ccc(cc1)Br)COc1cc(O)c2c(c1)oc(cc2=O)c1ccccc1,,,,mg,,,,,4817649
350033304,Mehtap Isik,,328,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,329,exact,317.29,COc1cc2c(ncnc2cc1OC)Nc1ccc(cc1F)F,,,,mg,,,,,4862437
350033304,Mehtap Isik,,330,exact,360.21,COc1cc2c(ncnc2cc1OC)Nc1ccc(cc1)Br,,,,mg,,,,,4862447
350033304,Mehtap Isik,,331,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,332,exact,309.36,COc1cc2c(ncnc2cc1OC)Nc1ccc(cc1C)C,,,,mg,,,,,4862451
350033304,Mehtap Isik,,333,exact,350.2,COc1cc2c(ncnc2cc1OC)Nc1ccc(cc1Cl)Cl,,,,mg,,,,,4862465
350033304,Mehtap Isik,,334,exact,295.34,COc1cc2c(ncnc2cc1OC)NCc1ccccc1,,,,mg,,,,,4862503
350033304,Mehtap Isik,,335,exact,313.33,COc1cc2c(ncnc2cc1OC)NCc1ccc(cc1)F,,,,mg,,,,,4862507
350033304,Mehtap Isik,,336,exact,299.3,COc1cc2c(ncnc2cc1OC)Nc1cccc(c1)F,,,,mg,,,,,4862515
350033304,Mehtap Isik,,337,exact,299.3,COc1cc2c(ncnc2cc1OC)Nc1ccc(cc1)F,,,,mg,,,,,4862923
350033304,Mehtap Isik,,338,exact,379.26,Clc1cccc(c1C(=O)c1c[nH]c(c1)C(=O)NCc1cccs1)Cl,,,,mg,,,,,4873290
350033304,Mehtap Isik,,339,exact,351.23,Clc1cccc(c1C(=O)c1c[nH]c(c1)C(=O)NC1CCCC1)Cl,,,,mg,,,,,4873300
350033304,Mehtap Isik,,340,exact,229.21,Fc1ccc(cc1)Nc1ncnc2c1nc[nH]2,,,,mg,,,,,4934115
350033304,Mehtap Isik,,341,exact,269.26,COC(=O)c1ccc(cc1)Nc1ncnc2c1nc[nH]2,,,,mg,,,,,4934119
350033304,Mehtap Isik,,342,exact,243.27,C(Nc1ncnc2c1nc[nH]2)CCn1cncc1,,,,mg,,,,,4934141
350033304,Mehtap Isik,,343,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,344,exact,245.67,Clc1ccc(cc1)Nc1ncnc2c1cn[nH]2,,,,mg,,,,,4987297
350033304,Mehtap Isik,,345,exact,306.32,OC(=O)c1ccccc1Nc1ccnc(n1)Nc1ccccc1,,,,mg,,,,,4989759
350033304,Mehtap Isik,,346,exact,329.15,Brc1cccc(c1)C1=N/C(=C\c2cccnc2)/C(=O)O1,,,,mg,,,,,5224220
350033304,Mehtap Isik,,347,exact,328.43,O=C(c1ccc(c(c1)C)C)Nc1sc2c(c1C(=O)N)CCCC2,,,,mg,,,,,5393098
350033304,Mehtap Isik,,348,exact,334.84,Clc1ccc(cc1)Cc1cnc(s1)NC(=O)c1cccs1,,,,mg,,,,,5424622
350033304,Mehtap Isik,,349,exact,440.77,Brc1ccc(cc1)CSc1nnc(s1)NC(=O)c1ccccc1Cl,,,,mg,,,,,5428718
350033304,Mehtap Isik,,350,exact,424.31,Fc1ccc(cc1)C(=O)Nc1nnc(s1)SCc1ccc(cc1)Br,,,,mg,,,,,5428734
350033304,Mehtap Isik,,351,exact,379.86,Clc1ccc(cc1)C(=O)Nc1nnc(s1)SCc1cccc(c1)F,,,,mg,,,,,5428814
350033304,Mehtap Isik,,352,exact,363.4,Fc1ccc(cc1)C(=O)Nc1nnc(s1)SCc1cccc(c1)F,,,,mg,,,,,5428828
350033304,Mehtap Isik,,353,exact,361.87,O=C(c1ccccc1Cl)Nc1nnc(s1)SCc1ccccc1,,,,mg,,,,,5432942
350033304,Mehtap Isik,,354,exact,306.34,COc1cc(ccc1OC)C(=O)Nc1sccc1C(=O)N,,,,mg,,,,,5490783
350033304,Mehtap Isik,,355,exact,310.37,O=C(Cc1cccc2c1cccc2)Nc1sccc1C(=O)N,,,,mg,,,,,5490817
350033304,Mehtap Isik,,356,exact,304.34,CCNc1c(=O)n(C)c2c3c1c1ccccc1c(=O)c3ccc2,,,,mg,,,,,5497209
350033304,Mehtap Isik,,357,exact,457.96,O=C(Nc1nc2c(s1)cc(cc2)C)Cc1csc(n1)NC(=O)Nc1cccc(c1)Cl,,,,mg,,,,,5551808
350033304,Mehtap Isik,,358,exact,287.31,Fc1cccc(c1)CSc1nnc(o1)c1ccncc1,,,,mg,,,,,5616156
350033304,Mehtap Isik,,359,exact,329.37,CCOC(=O)c1sc2c(c1C)c(ncn2)Nc1cccc(c1)O,,,,mg,,,,,5642011
350033304,Mehtap Isik,,360,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,361,exact,300.26,COc1c(O)cc2c(c1O)c(=O)c(co2)c1ccc(cc1)O,,,,mg,,,,,5757342
350033304,Mehtap Isik,,362,exact,358.84,Clc1cnc(c(c1)c1ccc(cc1)S(=O)(=O)C)c1ccc(nc1)C,,,,mg,,,,,5758581
350033304,Mehtap Isik,,363,exact,278.33,c1ccc(cc1)Nc1ncnc2c1sc1c2cccn1,,,,mg,,,,,5773333
350033304,Mehtap Isik,,364,exact,372.37,FC(c1cccc(c1)Sc1ccc2n(n1)c(nn2)c1ccccc1)(F)F,,,,mg,,,,,5783305
350033304,Mehtap Isik,,365,exact,319.28,FC(c1ccc(cc1)c1nnc2n1nc(cc2)NC1CC1)(F)F,,,,mg,,,,,5784088
350033304,Mehtap Isik,,366,exact,347.37,Cc1ccc(cc1)C(=O)Nc1nccc(n1)c1ccc2c(c1)OCCO2,,,,mg,,,,,5805584
350033304,Mehtap Isik,,367,exact,366.86,COC(=O)c1sc(cc1NC(=O)Nc1ccc(cc1)Cl)C(C)(C)C,,,,mg,,,,,5808501
350033304,Mehtap Isik,,368,exact,281.35,COC(=O)c1sccc1NC(=O)Cc1cccs1,,,,mg,,,,,5808531
350033304,Mehtap Isik,,369,exact,376.43,Fc1ccc(cc1)S(=O)(=O)Nc1cc(sc1C(=O)N)c1ccccc1,,,,mg,,,,,5809584
350033304,Mehtap Isik,,370,exact,206.27,Nc1nccc(n1)c1sc(nc1C)C,,,,mg,,,,,5823246
350033304,Mehtap Isik,,371,exact,295.34,COc1cc2c(ncnc2cc1OC)Nc1cccc(c1)C,,,,mg,,,,,5828805
350033304,Mehtap Isik,,372,exact,502.3,Clc1cccc(c1OCc1noc(n1)CSc1nncn1c1ccc(cc1)C(F)(F)F)Cl,,,,mg,,,,,5830013
350033304,Mehtap Isik,,373,exact,301.77,COc1cc2c(cc1OC)CCN=C2c1cccc(c1)Cl,,,,mg,,,,,5837205
350033304,Mehtap Isik,,374,exact,290.36,Cc1cc(C)c2c(n1)sn(c2=O)C(=O)c1cccs1,,,,mg,,,,,5840978
350033304,Mehtap Isik,,375,exact,306.79,O=C(Nc1cc(nn1C)C(C)(C)C)Nc1ccc(cc1)Cl,,,,mg,,,,,5846040
350033304,Mehtap Isik,,376,exact,364.42,COc1ccc(c(c1)Sc1ccc2n(n1)c(nn2)c1ccccc1)OC,,,,mg,,,,,5847064
350033304,Mehtap Isik,,377,exact,400.28,Clc1cccc(c1c1c(=O)ncn2c1ccc(n2)Sc1ccccc1)Cl,,,,mg,,,,,5867038
350033304,Mehtap Isik,,378,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,379,exact,262.26,O=C(c1cc2c(o1)cccc2)c1cc2c(o1)cccc2,,,,mg,,,,,6263924
350033304,Mehtap Isik,,380,exact,314.43,Cc1cccc(c1)Cc1cnc(s1)NC(=O)c1cccs1,,,,mg,,,,,6458515
350033304,Mehtap Isik,,381,exact,217.22,Oc1cc2c3CCCNC(=O)c3oc2cc1,,,,mg,,,,,6679830
350033304,Mehtap Isik,,382,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,383,exact,378.37,O=C(c1nscc1NCc1ccncc1)Nc1cccc(c1)C(F)(F)F,,,,mg,,,,,6697792
350033304,Mehtap Isik,,384,exact,401.42,n1ccc(cc1)CNc1ccccc1c1nnc(o1)Nc1ccc2c(c1)OCCO2,,,,mg,,,,,6697810
350033304,Mehtap Isik,,385,salt/solvate,925.46,Fc1cccc(c1)COc1ccc(cc1Cl)Nc1ncnc2c1cc(cc2)c1ccc(o1)CNCCS(=O)(=O)C.Cc1ccc(cc1)S(=O)(=O)O.Cc1ccc(cc1)S(=O)(=O)O,,,,mg,,,,,32176495
350033304,Mehtap Isik,,386,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,387,exact,230.29,Cc1cc(C)c2c(n1)sc1c2ncnc1N,,,,mg,,,,,6762283
350033304,Mehtap Isik,,388,exact,345.41,Fc1ccc(cc1)C(=O)Nc1nnc(s1)SCc1ccccc1,,,,mg,,,,,6766101
350033304,Mehtap Isik,,389,exact,510.92,O=C(c1ccc(cc1)c1nnc(c2c1cccc2)Nc1ccc(cc1)OC(Cl)(F)F)N1CCOCC1,,,,mg,,,,,6774203
350033304,Mehtap Isik,,390,exact,484.88,OCCNC(=O)c1ccc(cc1)c1nnc(c2c1cccc2)Nc1ccc(cc1)OC(Cl)(F)F,,,,mg,,,,,6775991
350033304,Mehtap Isik,,391,exact,440.83,NC(=O)c1ccc(cc1)c1nnc(c2c1cccc2)Nc1ccc(cc1)OC(Cl)(F)F,,,,mg,,,,,6775995
350033304,Mehtap Isik,,392,exact,455.84,COC(=O)c1ccc(cc1)c1nnc(c2c1cccc2)Nc1ccc(cc1)OC(Cl)(F)F,,,,mg,,,,,6775999
350033304,Mehtap Isik,,393,exact,225.25,CN(c1ncnc2c1cn[nH]2)c1ccccc1,,,,mg,,,,,7601117
350033304,Mehtap Isik,,394,exact,193.23,NC(=O)c1sc2c(c1N)cccn2,,,,mg,,,,,7616001
350033304,Mehtap Isik,,395,exact,274.34,O=C(Nc1sccc1C(=O)N)Cc1ccc(cc1)C,,,,mg,,,,,7891599
350033304,Mehtap Isik,,396,exact,445.92,Clc1ccc(cc1)c1nn2c(c1)ncc(c2c1ccccc1)S(=O)(=O)c1ccccc1,,,,mg,,,,,8239734
350033304,Mehtap Isik,,397,exact,490.37,Brc1c(nn2c1ncc(c2c1ccccc1)S(=O)(=O)c1ccccc1)c1ccccc1,,,,mg,,,,,8239738
350033304,Mehtap Isik,,398,exact,260.74,Clc1ccc2c(c1)SNC(=N2)c1ccccc1,,,,mg,,,,,8241969
350033304,Mehtap Isik,,399,exact,248.28,O=C(c1ccccc1)Nc1cccc2c1nccc2,,,,mg,,,,,8258619
350033304,Mehtap Isik,,400,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,401,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,402,exact,255.28,Nc1nonc1c1nc2c(n1CC1CC1)cccc2,,,,mg,,,,,8332960
350033304,Mehtap Isik,,403,exact,303.77,Clc1cccc(c1)CSc1nnc(o1)c1ccncc1,,,,mg,,,,,8687115
350033304,Mehtap Isik,,404,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,405,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,406,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,407,exact,238.24,OC(=O)c1ccc2c(c1)ncn2c1ccccc1,,,,mg,,,,,8765039
350033304,Mehtap Isik,,408,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,409,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,410,not found,0,,,,,mg,,,,,
350033304,Mehtap Isik,,411,exact,346.81,Clc1ccc(cc1)Nc1nnc(c2c1cccc2)Cc1ccncc1,,,,mg,,,,,8781495
