,can_iso_smiles,version_id,parent_id,isosmiles
322,c1cc(ccc1C(=O)O)Nc2ccnc(n2)Nc3ccc(cc3)C(=O)O,4547062,4547061,OC(=O)c1ccc(cc1)Nc1ccnc(n1)Nc1ccc(cc1)C(=O)O
323,Cn1c2c(c(=O)[nH]c1=O)n3cc(n(c3n2)c4ccccc4OC)c5ccccc5,4670932,4670931,COc1ccccc1n1c(cn2c1nc1c2c(=O)[nH]c(=O)n1C)c1ccccc1
324,c1ccc(cc1)CN2CCN(CC2)C(=O)c3ccc4cc[nH]c4c3,4760368,4760367,O=C(c1ccc2c(c1)[nH]cc2)N1CCN(CC1)Cc1ccccc1
325,c1ccc(cc1)CN2CCN(CC2)C(=O)c3ccc4c(c3)cc[nH]4,4762361,4762360,O=C(c1ccc2c(c1)cc[nH]2)N1CCN(CC1)Cc1ccccc1
326,c1ccc(cc1)c2cc(=O)c3c(cc(cc3o2)OCC(=O)Nc4ccc(cc4)Br)O,4817649,4817648,O=C(Nc1ccc(cc1)Br)COc1cc(O)c2c(c1)oc(cc2=O)c1ccccc1
327,c1cc(ccc1c2c3cc(ccc3no2)c4ccnc(n4)N)Cl,4854608,4854607,Clc1ccc(cc1)c1onc2c1cc(cc2)c1ccnc(n1)N
328,COc1cc2c(cc1OC)ncnc2Nc3ccc(cc3F)F,4862437,4862436,COc1cc2c(ncnc2cc1OC)Nc1ccc(cc1F)F
329,COc1cc2c(cc1OC)ncnc2Nc3ccc(cc3)Br,4862447,4862446,COc1cc2c(ncnc2cc1OC)Nc1ccc(cc1)Br
330,COc1cc2c(cc1OC)ncnc2Nc3ccc(cc3)Oc4ccccc4,4862449,4862448,COc1cc2c(ncnc2cc1OC)Nc1ccc(cc1)Oc1ccccc1
331,Cc1ccc(c(c1)C)Nc2c3cc(c(cc3ncn2)OC)OC,4862451,4862450,COc1cc2c(ncnc2cc1OC)Nc1ccc(cc1C)C
332,COc1cc2c(cc1OC)ncnc2Nc3ccc(cc3Cl)Cl,4862465,4862464,COc1cc2c(ncnc2cc1OC)Nc1ccc(cc1Cl)Cl
333,COc1cc2c(cc1OC)ncnc2NCc3ccccc3,4862503,4862502,COc1cc2c(ncnc2cc1OC)NCc1ccccc1
334,COc1cc2c(cc1OC)ncnc2NCc3ccc(cc3)F,4862507,4862506,COc1cc2c(ncnc2cc1OC)NCc1ccc(cc1)F
335,COc1cc2c(cc1OC)ncnc2Nc3cccc(c3)F,4862515,4862514,COc1cc2c(ncnc2cc1OC)Nc1cccc(c1)F
336,COc1cc2c(cc1OC)ncnc2Nc3ccc(cc3)F,4862923,4862922,COc1cc2c(ncnc2cc1OC)Nc1ccc(cc1)F
337,c1cc(c(c(c1)Cl)C(=O)c2cc([nH]c2)C(=O)NCc3cccs3)Cl,4873290,4873289,Clc1cccc(c1C(=O)c1c[nH]c(c1)C(=O)NCc1cccs1)Cl
338,c1cc(c(c(c1)Cl)C(=O)c2cc([nH]c2)C(=O)NC3CCCC3)Cl,4873300,4873299,Clc1cccc(c1C(=O)c1c[nH]c(c1)C(=O)NC1CCCC1)Cl
339,c1cc(ccc1Nc2c3c([nH]cn3)ncn2)F,4934115,4934114,Fc1ccc(cc1)Nc1ncnc2c1nc[nH]2
340,COC(=O)c1ccc(cc1)Nc2c3c([nH]cn3)ncn2,4934119,4934118,COC(=O)c1ccc(cc1)Nc1ncnc2c1nc[nH]2
341,c1cn(cn1)CCCNc2c3c([nH]cn3)ncn2,4934141,4934140,C(Nc1ncnc2c1nc[nH]2)CCn1cncc1
342,c1ccc(cc1)CC(=O)Nc2c(ccs2)C(=O)N,4952454,4952453,O=C(Nc1sccc1C(=O)N)Cc1ccccc1
343,c1cc(ccc1Nc2c3cn[nH]c3ncn2)Cl,4987297,4987296,Clc1ccc(cc1)Nc1ncnc2c1cn[nH]2
344,c1ccc(cc1)Nc2nccc(n2)Nc3ccccc3C(=O)O,4989759,4989758,OC(=O)c1ccccc1Nc1ccnc(n1)Nc1ccccc1
345,c1cc(cc(c1)Br)C2=N/C(=C\c3cccnc3)/C(=O)O2,5224220,5224219,Brc1cccc(c1)C1=N/C(=C\c2cccnc2)/C(=O)O1
346,Cc1ccc(cc1C)C(=O)Nc2c(c3c(s2)CCCC3)C(=O)N,5393098,5393097,O=C(c1ccc(c(c1)C)C)Nc1sc2c(c1C(=O)N)CCCC2
347,c1cc(sc1)C(=O)Nc2ncc(s2)Cc3ccc(cc3)Cl,5424622,5424621,Clc1ccc(cc1)Cc1cnc(s1)NC(=O)c1cccs1
348,c1ccc(c(c1)C(=O)Nc2nnc(s2)SCc3ccc(cc3)Br)Cl,5428718,5428717,Brc1ccc(cc1)CSc1nnc(s1)NC(=O)c1ccccc1Cl
349,c1cc(ccc1CSc2nnc(s2)NC(=O)c3ccc(cc3)F)Br,5428734,5428733,Fc1ccc(cc1)C(=O)Nc1nnc(s1)SCc1ccc(cc1)Br
350,c1cc(cc(c1)F)CSc2nnc(s2)NC(=O)c3ccc(cc3)Cl,5428814,5428813,Clc1ccc(cc1)C(=O)Nc1nnc(s1)SCc1cccc(c1)F
351,c1cc(cc(c1)F)CSc2nnc(s2)NC(=O)c3ccc(cc3)F,5428828,5428827,Fc1ccc(cc1)C(=O)Nc1nnc(s1)SCc1cccc(c1)F
352,c1ccc(cc1)CSc2nnc(s2)NC(=O)c3ccccc3Cl,5432942,5432941,O=C(c1ccccc1Cl)Nc1nnc(s1)SCc1ccccc1
353,COc1ccc(cc1OC)C(=O)Nc2c(ccs2)C(=O)N,5490783,5490782,COc1cc(ccc1OC)C(=O)Nc1sccc1C(=O)N
354,c1ccc2c(c1)cccc2CC(=O)Nc3c(ccs3)C(=O)N,5490817,5490816,O=C(Cc1cccc2c1cccc2)Nc1sccc1C(=O)N
355,CCNc1c-2c3c(cccc3n(c1=O)C)C(=O)c4c2cccc4,5497209,5497208,CCNc1c(=O)n(C)c2c3c1c1ccccc1c(=O)c3ccc2
356,Cc1ccc2c(c1)sc(n2)NC(=O)Cc3csc(n3)NC(=O)Nc4cccc(c4)Cl,5551808,5551807,O=C(Nc1nc2c(s1)cc(cc2)C)Cc1csc(n1)NC(=O)Nc1cccc(c1)Cl
357,c1cc(cc(c1)F)CSc2nnc(o2)c3ccncc3,5616156,5616155,Fc1cccc(c1)CSc1nnc(o1)c1ccncc1
358,CCOC(=O)c1c(c2c(ncnc2s1)Nc3cccc(c3)O)C,5642011,5642010,CCOC(=O)c1sc2c(c1C)c(ncn2)Nc1cccc(c1)O
359,Cc1ccc(c(c1Cl)Nc2ccccc2C(=O)O)Cl,5753451,1935100,OC(=O)c1ccccc1Nc1c(Cl)ccc(c1Cl)C
360,COc1c(cc2c(c1O)c(=O)c(co2)c3ccc(cc3)O)O,5757342,5757341,COc1c(O)cc2c(c1O)c(=O)c(co2)c1ccc(cc1)O
361,Cc1ccc(cn1)c2c(cc(cn2)Cl)c3ccc(cc3)S(=O)(=O)C,5758581,5758580,Clc1cnc(c(c1)c1ccc(cc1)S(=O)(=O)C)c1ccc(nc1)C
362,c1ccc(cc1)Nc2c3c(c4cccnc4s3)ncn2,5773333,5773332,c1ccc(cc1)Nc1ncnc2c1sc1c2cccn1
363,c1ccc(cc1)c2nnc3n2nc(cc3)Sc4cccc(c4)C(F)(F)F,5783305,5783304,FC(c1cccc(c1)Sc1ccc2n(n1)c(nn2)c1ccccc1)(F)F
364,c1cc(ccc1c2nnc3n2nc(cc3)NC4CC4)C(F)(F)F,5784088,5784087,FC(c1ccc(cc1)c1nnc2n1nc(cc2)NC1CC1)(F)F
365,Cc1ccc(cc1)C(=O)Nc2nccc(n2)c3ccc4c(c3)OCCO4,5805584,5805583,Cc1ccc(cc1)C(=O)Nc1nccc(n1)c1ccc2c(c1)OCCO2
366,CC(C)(C)c1cc(c(s1)C(=O)OC)NC(=O)Nc2ccc(cc2)Cl,5808501,5808500,COC(=O)c1sc(cc1NC(=O)Nc1ccc(cc1)Cl)C(C)(C)C
367,COC(=O)c1c(ccs1)NC(=O)Cc2cccs2,5808531,5808530,COC(=O)c1sccc1NC(=O)Cc1cccs1
368,c1ccc(cc1)c2cc(c(s2)C(=O)N)NS(=O)(=O)c3ccc(cc3)F,5809584,5809583,Fc1ccc(cc1)S(=O)(=O)Nc1cc(sc1C(=O)N)c1ccccc1
369,Cc1c(sc(n1)C)c2ccnc(n2)N,5823246,5823245,Nc1nccc(n1)c1sc(nc1C)C
370,Cc1cccc(c1)Nc2c3cc(c(cc3ncn2)OC)OC,5828805,5828804,COc1cc2c(ncnc2cc1OC)Nc1cccc(c1)C
371,c1cc(c(c(c1)Cl)OCc2nc(on2)CSc3nncn3c4ccc(cc4)C(F)(F)F)Cl,5830013,5830012,Clc1cccc(c1OCc1noc(n1)CSc1nncn1c1ccc(cc1)C(F)(F)F)Cl
372,COc1cc2c(cc1OC)C(=NCC2)c3cccc(c3)Cl,5837205,5837204,COc1cc2c(cc1OC)CCN=C2c1cccc(c1)Cl
373,Cc1cc(nc2c1c(=O)n(s2)C(=O)c3cccs3)C,5840978,5840977,Cc1cc(C)c2c(n1)sn(c2=O)C(=O)c1cccs1
374,CC(C)(C)c1cc(n(n1)C)NC(=O)Nc2ccc(cc2)Cl,5846040,5846039,O=C(Nc1cc(nn1C)C(C)(C)C)Nc1ccc(cc1)Cl
375,COc1ccc(c(c1)Sc2ccc3nnc(n3n2)c4ccccc4)OC,5847064,5847063,COc1ccc(c(c1)Sc1ccc2n(n1)c(nn2)c1ccccc1)OC
376,c1ccc(cc1)Sc2ccc3c(c(=O)ncn3n2)c4c(cccc4Cl)Cl,5867038,5867037,Clc1cccc(c1c1c(=O)ncn2c1ccc(n2)Sc1ccccc1)Cl
377,c1cc(ccc1c2cc(c(s2)C(=O)N)N)Cl,6246780,6246779,Clc1ccc(cc1)c1cc(c(s1)C(=O)N)N
378,c1ccc2c(c1)cc(o2)C(=O)c3cc4ccccc4o3,6263924,6263923,O=C(c1cc2c(o1)cccc2)c1cc2c(o1)cccc2
379,Cc1cccc(c1)Cc2cnc(s2)NC(=O)c3cccs3,6458515,6458514,Cc1cccc(c1)Cc1cnc(s1)NC(=O)c1cccs1
380,c1cc2c(cc1O)c3c(o2)C(=O)NCCC3,6679830,6679829,Oc1cc2c3CCCNC(=O)c3oc2cc1
381,c1ccc(cc1)c2cc3c(c4cc(ccc4[nH]3)O)c5c2C(=O)NC5=O,6697466,6697465,Oc1ccc2c(c1)c1c([nH]2)cc(c2c1c(=O)[nH]c2=O)c1ccccc1
382,c1cc(cc(c1)NC(=O)c2c(csn2)NCc3ccncc3)C(F)(F)F,6697792,6697791,O=C(c1nscc1NCc1ccncc1)Nc1cccc(c1)C(F)(F)F
383,c1ccc(c(c1)c2nnc(o2)Nc3ccc4c(c3)OCCO4)NCc5ccncc5,6697810,6697809,n1ccc(cc1)CNc1ccccc1c1nnc(o1)Nc1ccc2c(c1)OCCO2
384,CS(=O)(=O)CCNCc1ccc(o1)c2ccc3c(c2)c(ncn3)Nc4ccc(c(c4)Cl)OCc5cccc(c5)F,6757269,6757268,Fc1cccc(c1)COc1ccc(cc1Cl)Nc1ncnc2c1cc(cc2)c1ccc(o1)CNCCS(=O)(=O)C
385,CC(C)[C@H](CO)Nc1nc(c2c(n1)n(cn2)C(C)C)Nc3ccc(c(c3)Cl)C(=O)O,6760131,6760130,OC[C@@H](C(C)C)Nc1nc(Nc2ccc(c(c2)Cl)C(=O)O)c2c(n1)n(cn2)C(C)C
386,Cc1cc(nc2c1c3c(s2)c(ncn3)N)C,6762283,6762282,Cc1cc(C)c2c(n1)sc1c2ncnc1N
387,c1ccc(cc1)CSc2nnc(s2)NC(=O)c3ccc(cc3)F,6766101,6766100,Fc1ccc(cc1)C(=O)Nc1nnc(s1)SCc1ccccc1
388,c1ccc2c(c1)c(nnc2Nc3ccc(cc3)OC(F)(F)Cl)c4ccc(cc4)C(=O)N5CCOCC5,6774203,6774202,O=C(c1ccc(cc1)c1nnc(c2c1cccc2)Nc1ccc(cc1)OC(Cl)(F)F)N1CCOCC1
389,c1ccc2c(c1)c(nnc2Nc3ccc(cc3)OC(F)(F)Cl)c4ccc(cc4)C(=O)NCCO,6775991,6775990,OCCNC(=O)c1ccc(cc1)c1nnc(c2c1cccc2)Nc1ccc(cc1)OC(Cl)(F)F
390,c1ccc2c(c1)c(nnc2Nc3ccc(cc3)OC(F)(F)Cl)c4ccc(cc4)C(=O)N,6775995,6775994,NC(=O)c1ccc(cc1)c1nnc(c2c1cccc2)Nc1ccc(cc1)OC(Cl)(F)F
391,COC(=O)c1ccc(cc1)c2c3ccccc3c(nn2)Nc4ccc(cc4)OC(F)(F)Cl,6775999,6775998,COC(=O)c1ccc(cc1)c1nnc(c2c1cccc2)Nc1ccc(cc1)OC(Cl)(F)F
392,CN(c1ccccc1)c2c3cn[nH]c3ncn2,7601117,7601116,CN(c1ncnc2c1cn[nH]2)c1ccccc1
393,c1cc2c(c(sc2nc1)C(=O)N)N,7616001,7616000,NC(=O)c1sc2c(c1N)cccn2
394,Cc1ccc(cc1)CC(=O)Nc2c(ccs2)C(=O)N,7891599,7891598,O=C(Nc1sccc1C(=O)N)Cc1ccc(cc1)C
395,c1ccc(cc1)c2c(cnc3n2nc(c3)c4ccc(cc4)Cl)S(=O)(=O)c5ccccc5,8239734,8239733,Clc1ccc(cc1)c1nn2c(c1)ncc(c2c1ccccc1)S(=O)(=O)c1ccccc1
396,c1ccc(cc1)c2c(c3ncc(c(n3n2)c4ccccc4)S(=O)(=O)c5ccccc5)Br,8239738,8239737,Brc1c(nn2c1ncc(c2c1ccccc1)S(=O)(=O)c1ccccc1)c1ccccc1
397,c1ccc(cc1)C2=Nc3ccc(cc3SN2)Cl,8241969,8241968,Clc1ccc2c(c1)SNC(=N2)c1ccccc1
398,c1ccc(cc1)C(=O)Nc2cccc3c2nccc3,8258619,8258618,O=C(c1ccccc1)Nc1cccc2c1nccc2
399,c1ccc(c(c1)c2ccc(cc2)CCCC(=O)Nc3ccc(cc3)O)F,8318631,8318630,O=C(Nc1ccc(cc1)O)CCCc1ccc(cc1)c1ccccc1F
400,c1[nH]c2c(n1)c(c(c(c2Br)Br)Br)Br,8323381,8323380,Brc1c(Br)c(Br)c2c(c1Br)[nH]cn2
401,c1ccc2c(c1)nc(n2CC3CC3)c4c(non4)N,8332960,8332959,Nc1nonc1c1nc2c(n1CC1CC1)cccc2
402,c1cc(cc(c1)Cl)CSc2nnc(o2)c3ccncc3,8687115,8687114,Clc1cccc(c1)CSc1nnc(o1)c1ccncc1
403,c1cc(ccc1Nc2cc3c(cc2Nc4ccc(cc4)F)C(=O)NC3=O)F,8709315,8709314,Fc1ccc(cc1)Nc1cc2C(=O)NC(=O)c2cc1Nc1ccc(cc1)F
404,c1cc(c(c(c1)O)C(=O)c2c(cc(cc2O)C(=O)O[C@@H]3CCCNC[C@H]3NC(=O)c4ccc(cc4)O)O)C(=O)O,8741645,8741644,Oc1ccc(cc1)C(=O)N[C@@H]1CNCCC[C@H]1OC(=O)c1cc(O)c(c(c1)O)C(=O)c1c(O)cccc1C(=O)O
405,CC(C)(C)NC(=O)Nc1c(cc2cnc(nc2n1)N)c3cc(cc(c3)OC)OC,8746779,8746778,COc1cc(OC)cc(c1)c1cc2cnc(nc2nc1NC(=O)NC(C)(C)C)N
406,c1ccc(cc1)n2cnc3c2ccc(c3)C(=O)O,8765039,8765038,OC(=O)c1ccc2c(c1)ncn2c1ccccc1
407,c1ccc(cc1)n2cnc3c2ccnc3,8765049,8765048,c1ccc(cc1)n1cnc2c1ccnc2
408,COc1cc2c(cc1OC)ncnc2Nc3ccc(cc3F)Cl,8775406,8775405,COc1cc2c(ncnc2cc1OC)Nc1ccc(cc1F)Cl
409,C=CC(=O)Nc1cc2c(cc1OCCCN3CCOCC3)ncnc2Nc4ccc(c(c4)Cl)F,8779390,901637,C=CC(=O)Nc1cc2c(ncnc2cc1OCCCN1CCOCC1)Nc1ccc(c(c1)Cl)F
410,c1ccc2c(c1)c(nnc2Nc3ccc(cc3)Cl)Cc4ccncc4,8781495,8781494,Clc1ccc(cc1)Nc1nnc(c2c1cccc2)Cc1ccncc1
411,CC(C)(C)c1ccc(cc1)c2nc(c(o2)N)C(=O)N,8868126,8868125,NC(=O)c1nc(oc1N)c1ccc(cc1)C(C)(C)C
412,c1ccc(c(c1)c2nc(c(o2)N)C(=O)N)Cl,8868702,8868701,Clc1ccccc1c1oc(c(n1)C(=O)N)N
413,Cc1ccc2c(c1)c(cc(=O)o2)N3CCOCC3,9829682,9829681,Cc1ccc2c(c1)c(cc(=O)o2)N1CCOCC1
414,COC(=O)c1ccccc1NC(=O)Cc2cccc3c2cccc3,9868497,9868496,COC(=O)c1ccccc1NC(=O)Cc1cccc2c1cccc2
415,c1ccc(cc1)CSc2nnc(s2)NC(=O)c3ccc(cc3)Cl,9878061,9878060,Clc1ccc(cc1)C(=O)Nc1nnc(s1)SCc1ccccc1
416,c1cc(cc(c1)F)Nc2c3cn[nH]c3ncn2,9997213,9997212,Fc1cccc(c1)Nc1ncnc2c1cn[nH]2
417,Cc1ccc(cc1Nc2nccc(n2)c3cccnc3)C(=O)Nc4cc(cc(c4)n5cc(nc5)C)C(F)(F)F,10645209,10645208,Cc1ncn(c1)c1cc(NC(=O)c2ccc(c(c2)Nc2nccc(n2)c2cccnc2)C)cc(c1)C(F)(F)F
418,CC(C)(C)c1cnc(o1)CSc2cnc(s2)NC(=O)C3CCNCC3,10705199,10705198,O=C(C1CCNCC1)Nc1ncc(s1)SCc1ncc(o1)C(C)(C)C
419,CC(C)Oc1ccc(cc1)NC(=O)N2CCN(CC2)c3c4cc(c(cc4ncn3)OCCCN5CCCCC5)OC,10713991,10713990,COc1cc2c(cc1OCCCN1CCCCC1)ncnc2N1CCN(CC1)C(=O)Nc1ccc(cc1)OC(C)C
420,Cc1cccc(c1NC(=O)c2cnc(s2)Nc3cc(nc(n3)C)N4CCN(CC4)CCO)Cl,10748986,10748985,OCCN1CCN(CC1)c1cc(nc(n1)C)Nc1ncc(s1)C(=O)Nc1c(C)cccc1Cl
421,CC(C)(C)c1cc(n(n1)c2ccccc2)NC(=O)Nc3cccc(c3Cl)Cl,10794751,10794750,O=C(Nc1cccc(c1Cl)Cl)Nc1cc(nn1c1ccccc1)C(C)(C)C
422,c1ccc(cc1)c2cc(c(s2)NC(=O)N)C(=O)N,10814585,10814584,NC(=O)Nc1sc(cc1C(=O)N)c1ccccc1
423,c1cc2c(cc1N)cncn2,10909145,10909144,Nc1ccc2c(c1)cncn2
424,Cc1cc2c(ncnc2s1)Nc3ccc(cc3)O,11000277,11000276,Oc1ccc(cc1)Nc1ncnc2c1cc(s2)C
425,c1cc2c(nc1)-c3c(c4cc(ccc4[nH]3)Br)CC(=O)N2,11016894,11016893,O=C1Nc2cccnc2c2c(C1)c1cc(Br)ccc1[nH]2
426,COc1cc2c(cc1OC)ncnc2Nc3ccc(cc3)NC(=O)c4ccccc4,11032803,11032802,COc1cc2c(ncnc2cc1OC)Nc1ccc(cc1)NC(=O)c1ccccc1
427,c1cc(c(cc1I)Cl)Nc2c(ccc(c2F)F)C(=O)NOCC3CC3,11312908,11312907,Ic1ccc(c(c1)Cl)Nc1c(ccc(c1F)F)C(=O)NOCC1CC1
428,c1cc(cc(c1)N)c2cc3c([nH]2)ncnc3Oc4cccc(c4)O,11326021,11326020,Oc1cccc(c1)Oc1ncnc2c1cc([nH]2)c1cccc(c1)N
429,CCCNC(=O)Nc1ccc(cc1Cl)Oc2c3cc(c(cc3ncn2)OC)OC,11326025,11326024,CCCNC(=O)Nc1ccc(cc1Cl)Oc1ncnc2c1cc(OC)c(c2)OC
430,c1ccc2c(c1)cc(s2)c3ccnc(n3)Nc4ccc(cc4)C(=O)N5CCC(CC5)N6CCCC6,11326029,11326028,O=C(c1ccc(cc1)Nc1nccc(n1)c1cc2c(s1)cccc2)N1CCC(CC1)N1CCCC1
431,c1cc(cc(c1)Nc2ccnc(n2)Nc3cccc(c3)NC(=O)C4CC4)C(F)(F)F,11326039,11326038,O=C(C1CC1)Nc1cccc(c1)Nc1nccc(n1)Nc1cccc(c1)C(F)(F)F
432,c1ccc(cc1)CC(=O)NCC(=O)Nc2nc3ccccc3s2,11880412,11880411,O=C(Cc1ccccc1)NCC(=O)Nc1nc2c(s1)cccc2
433,c1cc(ccc1CC(=O)Nc2c(ccs2)C(=O)N)F,12046018,12046017,O=C(Nc1sccc1C(=O)N)Cc1ccc(cc1)F
434,COc1cccc(c1)CC(=O)Nc2nc3ccc(cc3s2)OC,12272961,12272960,COc1cccc(c1)CC(=O)Nc1nc2c(s1)cc(cc2)OC
435,COc1ccc(cc1)Nc2c3cc(c(cc3ncn2)OC)OC,13035208,13035207,COc1ccc(cc1)Nc1ncnc2c1cc(OC)c(c2)OC
436,c1ccnc(c1)C(=O)Nc2c(c3c(s2)CCCC3)C(=O)N,13107218,13107217,O=C(c1ccccn1)Nc1sc2c(c1C(=O)N)CCCC2
437,c1cc(c(cc1I)F)Nc2c(ccc(c2F)F)C(=O)O,13184531,13184530,Ic1ccc(c(c1)F)Nc1c(ccc(c1F)F)C(=O)O
438,c1ccc(cc1)NC(=O)c2c3ccccc3[nH]n2,13419113,13419112,O=C(c1n[nH]c2c1cccc2)Nc1ccccc1
439,COc1ccc(cc1)NC(=O)c2c3ccccc3[nH]n2,13421143,13421142,COc1ccc(cc1)NC(=O)c1n[nH]c2c1cccc2
440,c1ccc(cc1)c2cc(n[nH]2)C(=O)Nc3nccs3,13487892,13487891,O=C(c1n[nH]c(c1)c1ccccc1)Nc1nccs1
441,c1ccc(cc1)c2cc(n[nH]2)C(=O)NCc3ccc(cc3)F,13489929,13489928,Fc1ccc(cc1)CNC(=O)c1n[nH]c(c1)c1ccccc1
442,c1cc(oc1)CN2CCN(CC2)CC(=O)Nc3c(ccs3)C(=O)N,13512732,13512731,O=C(Nc1sccc1C(=O)N)CN1CCN(CC1)Cc1ccco1
443,c1cc(cc(c1)Br)Nc2c3c([nH]cn3)nc(n2)N,13580801,13580800,Brc1cccc(c1)Nc1nc(N)nc2c1nc[nH]2
444,CC(=O)N1CCN(CC1)c2c(cccc2Cl)NC(=O)c3ccc(o3)Br,13582141,13582140,CC(=O)N1CCN(CC1)c1c(cccc1Cl)NC(=O)c1ccc(o1)Br
445,Cc1ccccc1n2c3c(c4c(c2=O)CCCC4)c(ncn3)N,13582163,13582162,Cc1ccccc1n1c(=O)c2CCCCc2c2c1ncnc2N
446,CCOC(=O)c1cccc(c1)Nc2c3c([nH]cn3)nc(n2)N,13582607,13582606,CCOC(=O)c1cccc(c1)Nc1nc(N)nc2c1nc[nH]2
447,COc1ccc(cc1OC)Nc2c3c([nH]cn3)nc(n2)N,13582829,13582828,COc1cc(ccc1OC)Nc1nc(N)nc2c1nc[nH]2
448,c1cc(cc(c1)F)Nc2c3c([nH]cn3)nc(n2)N,13586548,13586547,Fc1cccc(c1)Nc1nc(N)nc2c1nc[nH]2
449,COc1cccc(c1)n2c3c(c4c(c2=O)CCCC4)c(ncn3)N,13586656,13586655,COc1cccc(c1)n1c(=O)c2CCCCc2c2c1ncnc2N
450,c1cc(c(cc1Nc2c3c([nH]cn3)nc(n2)N)Cl)F,13586950,13586949,Nc1nc(Nc2ccc(c(c2)Cl)F)c2c(n1)[nH]cn2
451,Cc1ccnc(c1)NC(=O)COc2cc(c3c(=O)cc(oc3c2)c4ccccc4)O,13588200,13588199,O=C(Nc1nccc(c1)C)COc1cc(O)c2c(c1)oc(cc2=O)c1ccccc1
452,COc1cc(cc(c1OC)OC)Nc2c3c([nH]cn3)nc(n2)N,13589942,13589941,COc1cc(cc(c1OC)OC)Nc1nc(N)nc2c1nc[nH]2
453,c1cc(c(cc1Nc2c3c([nH]cn3)nc(n2)N)Cl)Cl,13590943,13590942,Nc1nc(Nc2ccc(c(c2)Cl)Cl)c2c(n1)[nH]cn2
454,COc1ccc(c(c1)Nc2c3c([nH]cn3)nc(n2)N)OC,13591161,13591160,COc1ccc(cc1Nc1nc(N)nc2c1nc[nH]2)OC
455,Cc1cccc(n1)NC(=O)COc2cc(c3c(=O)cc(oc3c2)c4ccccc4)O,13592443,13592442,O=C(Nc1cccc(n1)C)COc1cc(O)c2c(c1)oc(cc2=O)c1ccccc1
456,c1cc(cc(c1)Cl)Nc2c3c([nH]cn3)nc(n2)N,13594970,13594969,Clc1cccc(c1)Nc1nc(N)nc2c1nc[nH]2
457,c1cc(cc(c1)Nc2c3c([nH]cn3)nc(n2)N)C(F)(F)F,13595158,13595157,Nc1nc(Nc2cccc(c2)C(F)(F)F)c2c(n1)[nH]cn2
458,c1cc2c(cc1Nc3c4c([nH]cn4)nc(n3)Nc5ccc6c(c5)OCCO6)OCCO2,13595428,13595427,C1COc2c(O1)ccc(c2)Nc1nc(Nc2ccc3c(c2)OCCO3)c2c(n1)[nH]cn2
459,COc1cc(cc(c1)OC)Nc2c3c([nH]cn3)nc(n2)N,13597816,13597815,COc1cc(Nc2nc(N)nc3c2nc[nH]3)cc(c1)OC
460,CN(Cc1ccccc1)C(=O)c2ccc(cc2)NS(=O)(=O)c3cccs3,14291559,14291558,CN(C(=O)c1ccc(cc1)NS(=O)(=O)c1cccs1)Cc1ccccc1
461,CCOc1ccc(cc1)NC(=O)c2cn(nc2c3ccccc3)c4ccccc4,14371604,14371603,CCOc1ccc(cc1)NC(=O)c1cn(nc1c1ccccc1)c1ccccc1
462,c1ccc(cc1)c2c(cn(n2)c3ccccc3)C(=O)Nc4ccccc4,14371658,14371657,O=C(c1cn(nc1c1ccccc1)c1ccccc1)Nc1ccccc1
463,CC(=O)Nc1ccc(cc1)Nc2c3cc(c(cc3nc(n2)Cl)OC)OC,14820295,14820294,COc1cc2c(Nc3ccc(cc3)NC(=O)C)nc(nc2cc1OC)Cl
464,c1ccc(cc1)c2c3c(c4ccccc4o3)[nH]n2,15798517,15798516,c1ccc(cc1)c1n[nH]c2c1oc1c2cccc1
465,c1cc(ccc1c2nnc3n2nc(cc3)N4CCOCC4)F,16054015,16054014,Fc1ccc(cc1)c1nnc2n1nc(cc2)N1CCOCC1
466,c1ccc(cc1)c2c(cn(n2)c3ccccc3)C(=O)Nc4ccc(cc4)Cl,16142091,16142090,Clc1ccc(cc1)NC(=O)c1cn(nc1c1ccccc1)c1ccccc1
467,COc1ccc(cc1)CNC(=O)c2cc(n[nH]2)c3ccccc3,16222323,16222322,COc1ccc(cc1)CNC(=O)c1[nH]nc(c1)c1ccccc1
468,COc1ccc(cc1)c2c(nco2)C(=O)NCc3ccccc3,16322214,16322213,COc1ccc(cc1)c1ocnc1C(=O)NCc1ccccc1
469,CCOC(=O)c1ccc(cc1)Nc2nc3c(c(n2)Nc4ccc(cc4)Cl)nccn3,16850249,16850248,CCOC(=O)c1ccc(cc1)Nc1nc(Nc2ccc(cc2)Cl)c2c(n1)nccn2
470,c1cc(c(c(c1)Cl)C(=O)Nc2ccncc2)F,17004732,17004731,O=C(c1c(F)cccc1Cl)Nc1ccncc1
471,c1cc(cc(c1)O)c2nc3c4cccnc4oc3c(n2)N5CCOCC5,17120750,17120749,Oc1cccc(c1)c1nc(N2CCOCC2)c2c(n1)c1cccnc1o2
472,COc1ccccc1CC(=O)Nc2nc3ccc(cc3s2)OC(F)(F)F,17211030,17211029,COc1ccccc1CC(=O)Nc1nc2c(s1)cc(cc2)OC(F)(F)F
473,c1cc(c(cc1Cl)c2nc3c(c(n2)Nc4ccncc4)nccn3)F,17280883,17280882,Clc1ccc(c(c1)c1nc(Nc2ccncc2)c2c(n1)nccn2)F
