,eMolecules ID,predicted pKas,"pKas in [3,11]","pKa count in [3,11]",pKas closer than 1 unit,canonical isomeric SMILES,eMolecules SMILES
249,1171893,"[0.192, 2.134, 9.045]",[9.045],1.0,False,c1ccc(cc1)CC(=O)Nc2nc3ccccc3s2,O=C(Nc1nc2c(s1)cccc2)Cc1ccccc1
250,3605943,"[3.163, 9.847]","[3.163, 9.847]",2.0,False,c1cc(c(c(c1)Cl)NC(=O)c2ccncc2)Cl,O=C(c1ccncc1)Nc1c(Cl)cccc1Cl
251,3064762,"[-0.498, 0.9, 3.199, 12.698]",[3.199],1.0,False,c1ccc(cc1)C(=O)Nc2ccc(cc2)Oc3c4c5c(sc4ncn3)CCCC5,O=C(c1ccccc1)Nc1ccc(cc1)Oc1ncnc2c1c1CCCCc1s2
252,45809595,"[3.158, 13.733]",[3.158],1.0,False,CC(C)c1ccc(cc1)/C=C\2/c3ccccc3NC2=O,O=C1Nc2c(/C/1=C/c1ccc(cc1)C(C)C)cccc2
253,37308,"[-1.709, -0.168, 14.625]",[],0.0,False,c1ccc(cc1)c2nnc(o2)Nc3ccccc3,c1ccc(cc1)Nc1nnc(o1)c1ccccc1
254,1030591,"[0.154, 0.665, 2.046, 13.312]",[],0.0,False,CCCc1c(cnn1c2ccccc2)C(=O)Nc3cc(ccc3C)S(=O)(=O)N(C)C,CCCc1c(cnn1c1ccccc1)C(=O)Nc1cc(ccc1C)S(=O)(=O)N(C)C
255,1243584,"[-1.464, -0.574, -0.09, 11.925, 14.553]",[],0.0,False,c1cc(ccc1C(=O)Nc2c(c3c(s2)CCCC3)C(=O)N)Br,Brc1ccc(cc1)C(=O)Nc1sc2c(c1C(=O)N)CCCC2
256,1557067,"[-1.464, -0.332, 0.011, 12.189, 14.553]",[],0.0,False,c1ccc(cc1)C(=O)Nc2c(c3c(s2)CCCC3)C(=O)N,O=C(c1ccccc1)Nc1sc2c(c1C(=O)N)CCCC2
257,1289161,"[-1.464, 1.138, 13.547, 14.537]",[],0.0,False,CCC(=O)Nc1c(c2c(s1)CCCC2)C(=O)N,CCC(=O)Nc1sc2c(c1C(=O)N)CCCC2
258,3647680,"[5.123, 13.404]",[5.123],1.0,False,c1ccc(cc1)Oc2ccc(cc2)C(=O)NCc3ccccn3,O=C(c1ccc(cc1)Oc1ccccc1)NCc1ccccn1
259,30151586,"[-0.578, 5.135, 7.5, 10.189, 16.618]","[5.135, 7.5, 10.189]",3.0,False,Cc1ccc(cc1S(=O)(=O)N)Nc2nccc(n2)N(C)c3ccc4c(n(nc4c3)C)C,CN(c1ccc2c(c1)nn(c2C)C)c1ccnc(n1)Nc1ccc(c(c1)S(=O)(=O)N)C
260,2724817,"[1.555, 6.069, 8.134, 14.754]","[6.069, 8.134]",2.0,False,c1ccc2c(c1)N(c3cc(ccc3S2)C(F)(F)F)CCCN4CCN(CC4)CCO.Cl.Cl,OCCN1CCN(CC1)CCCN1c2ccccc2Sc2c1cc(cc2)C(F)(F)F.Cl.Cl
261,1377874,[7.903],[7.903],1.0,False,Cc1ccc(cc1)S(=O)(=O)Nc2cccc(c2)C(F)(F)F,Cc1ccc(cc1)S(=O)(=O)Nc1cccc(c1)C(F)(F)F
262,4934119,"[-0.618, 3.923, 9.999, 11.932]","[3.923, 9.999]",2.0,False,COC(=O)c1ccc(cc1)Nc2c3c([nH]cn3)ncn2,COC(=O)c1ccc(cc1)Nc1ncnc2c1nc[nH]2
263,1536105,"[-1.494, -0.943, -0.719, -0.332, 8.46, 12.886]",[8.46],1.0,False,c1ccc(c(c1)c2c(=O)[nH]c3ccccc3n2)NC(=O)c4cccs4,O=C(c1cccs1)Nc1ccccc1c1nc2ccccc2[nH]c1=O
264,17837989,"[4.33, 13.398]",[4.33],1.0,False,c1ccc(cc1)/C=C/C(=O)Nc2ccccc2F,O=C(Nc1ccccc1F)/C=C/c1ccccc1
265,508324,[3.005],[3.005],1.0,False,COc1cc(c(cc1OC)Br)C(=O)O,COc1cc(C(=O)O)c(cc1OC)Br
266,11880412,"[0.199, 1.895, 8.746, 14.976]",[8.746],1.0,False,c1ccc(cc1)CC(=O)NCC(=O)Nc2nc3ccccc3s2,O=C(Cc1ccccc1)NCC(=O)Nc1nc2c(s1)cccc2
267,1406839,"[0.122, 0.934, 9.839]",[9.839],1.0,False,c1cc(cc(c1)C(F)(F)F)Cc2cnc(s2)NC(=O)c3cccs3,O=C(c1cccs1)Nc1ncc(s1)Cc1cccc(c1)C(F)(F)F
268,1557073,"[-1.464, -0.332, 0.011, 12.419, 14.553]",[],0.0,False,Cc1ccccc1C(=O)Nc2c(c3c(s2)CCCC3)C(=O)N,Cc1ccccc1C(=O)Nc1sc2c(c1C(=O)N)CCCC2
269,1411040,"[-1.75, 1.662, 5.689, 13.511, 15.733]",[5.689],1.0,False,COc1ccc(cc1)Nc2c3ccccc3c(nn2)c4ccc(cc4)C(=O)N,COc1ccc(cc1)Nc1nnc(c2c1cccc2)c1ccc(cc1)C(=O)N
270,901601,"[-2.238, -0.407, 9.703]",[9.703],1.0,False,Cc1ccc(cc1)c2cc(nn2c3ccc(cc3)S(=O)(=O)N)C(F)(F)F,Cc1ccc(cc1)c1cc(nn1c1ccc(cc1)S(=O)(=O)N)C(F)(F)F
271,23991783,"[0.062, 1.4, 12.479, 13.74]",[],0.0,False,COc1ccc(cc1OC)CNC(=O)c2cc([nH]n2)c3ccccc3,COc1cc(CNC(=O)c2n[nH]c(c2)c2ccccc2)ccc1OC
272,594835,[1.239],[],0.0,False,Cc1cc2c(cc1C)nc(cn2)c3ccccc3,Cc1cc2ncc(nc2cc1C)c1ccccc1
273,2010194,"[3.523, 7.492, 13.321]","[3.523, 7.492]",2.0,False,c1ccc(cc1)c2c3c(ncnc3oc2c4ccccc4)NCCN5CCOCC5,O1CCN(CC1)CCNc1ncnc2c1c(c1ccccc1)c(o2)c1ccccc1
274,5428718,"[-0.417, -0.375, 6.525]",[6.525],1.0,False,c1ccc(c(c1)C(=O)Nc2nnc(s2)SCc3ccc(cc3)Br)Cl,Brc1ccc(cc1)CSc1nnc(s1)NC(=O)c1ccccc1Cl
275,2398705,"[-0.068, 1.294, 13.361]",[],0.0,False,Cc1ccc(cc1)c2c(cn(n2)c3ccccc3)C(=O)Nc4ccc(cc4)Br,Cc1ccc(cc1)c1nn(cc1C(=O)Nc1ccc(cc1)Br)c1ccccc1
276,1557075,"[-1.464, 0.896, 13.461, 14.53]",[],0.0,False,c1ccc(cc1)CCC(=O)Nc2c(c3c(s2)CCCC3)C(=O)N,O=C(Nc1sc2c(c1C(=O)N)CCCC2)CCc1ccccc1
277,207007221,[8.05],[8.05],1.0,False,c1ccc(c(c1)/C=C/2\C(=O)NC(=O)S2)F,O=C1NC(=O)/C(=C\c2ccccc2F)/S1
278,2266103,"[-1.464, 0.324, 13.258, 14.17]",[],0.0,False,c1ccc(c(c1)CC(=O)Nc2c(ccs2)C(=O)N)Cl,O=C(Nc1sccc1C(=O)N)Cc1ccccc1Cl
279,1716329,"[2.0, 5.346, 14.192]",[5.346],1.0,False,c1ccc(c(c1)NC(=O)c2ccc(o2)Br)N3CCCCC3,Brc1ccc(o1)C(=O)Nc1ccccc1N1CCCCC1
280,478202,"[-1.252, 8.452, 9.84, 10.837]","[8.452, 9.84, 10.837]",3.0,True,c1cc(ccc1c2cc(=O)c3c(cc(cc3o2)O)O)O,Oc1ccc(cc1)c1cc(=O)c2c(o1)cc(cc2O)O
281,43822335,"[0.093, 1.898, 8.945]",[8.945],1.0,False,COc1ccccc1CC(=O)Nc2nc3ccc(cc3s2)F,COc1ccccc1CC(=O)Nc1nc2c(s1)cc(cc2)F
282,703997,"[-1.903, 8.549]",[8.549],1.0,False,CCOC(=O)c1c(c2cc(ccc2[nH]c1=O)Cl)c3ccccc3,CCOC(=O)c1c(=O)[nH]c2c(c1c1ccccc1)cc(cc2)Cl
283,5428734,"[-0.417, -0.375, 7.202]",[7.202],1.0,False,c1cc(ccc1CSc2nnc(s2)NC(=O)c3ccc(cc3)F)Br,Fc1ccc(cc1)C(=O)Nc1nnc(s1)SCc1ccc(cc1)Br
284,1228629,"[-0.047, -0.03, 7.12]",[7.12],1.0,False,c1ccc(cc1)Cc2nnc(s2)NC(=O)c3cccs3,O=C(c1cccs1)Nc1nnc(s1)Cc1ccccc1
